generation	subpopulation	best estimate	genome	ground truth	entropy
0	0	0.78	1110100110111101101101001110011111011111000100111110000001011101	0.6875	0.9883108796765355
1	0	0.82	0110100110111101101101001110011111011111000100111110000001011101	0.6875	0.9782873480993421
2	0	0.82	0100101010100010110101110100000010001011100101110010110101001000	0.65625	0.9692279513326654
3	0	0.76	1000101001100000001000011001011001001011000101010111010010100010	0.71875	0.9613199471455574
4	0	0.8	0100010110011011110111010110001001001111101111010110010010100010	0.625	0.9412862123203017
5	0	0.78	0110100110111100101101011001011110110000111100010001001101001111	0.71875	0.9138953044726507
6	0	0.8	0101011001101011100100111000000111001010001100010100111110011000	0.625	0.8930617504582253
7	0	0.8	1101000101001011101000111110111111011101000000111010001100101010	0.75	0.8533343169423706
8	0	0.8	0001101001100000001000010001110101111101011100111110111100011000	0.65625	0.8605729663940628
9	0	0.8	1000010111111111011100010001110111101101100101000111010111111101	0.6875	0.8378046961396773
10	0	0.86	0110110111111111011101010001110101111101110101010111010111110111	0.78125	0.8217837961516125
11	0	0.84	1000010111111111111101000001110111111010001010010011110010100010	0.65625	0.7767429878218335
12	0	0.84	1000010011111111011100010001110111101101101100001011110101111110	0.6875	0.7871076727973195
13	0	0.9	1000010111111111111101010001110111111101011100000011110111110100	0.71875	0.7724108923757608
14	0	0.8	1000000101111111011101010001110101111101110001010111110101111110	0.71875	0.7371266735543672
15	0	0.82	1000000011111111011100010000000111111101011110000011110111110100	0.71875	0.6855757898627602
16	0	0.86	0000100111111111111101010001110111111101011101000011110111110101	0.75	0.6473188839852201
17	0	0.84	1000000100100011111101001000010101101101100101000100110111111001	0.65625	0.6176185671560275
18	0	0.88	0101001101011111011100011100000111111101011111000011110111110101	0.71875	0.6040121637155508
19	0	0.86	1000000011111111011100010000001111111101110100000011110111110111	0.78125	0.6123303518815348
20	0	0.86	0101010111111111011101010001110111110101011101000001110111110101	0.8125	0.6079748508646556
21	0	0.9	0001010111111111011101010001110111110101011101000001110111110101	0.8125	0.5986683427822769
22	0	0.9	0101000111101111011101010001000111111101011101010111110111111101	0.78125	0.5652213317593556
23	0	0.88	0001110101101111101101010001100111111101011111000011110111110101	0.71875	0.5397484499048542
24	0	0.86	1000010111111101011101010001110111110101011101000001110101110101	0.78125	0.529649009484067
25	0	0.88	1111010111111111011101010011110111110100011101000001110111110100	0.75	0.5584863705015071
26	0	0.88	1000000011111111011100000001111111111111011000000011110111111101	0.8125	0.5796622428992674
27	0	0.9	0101000111110111001101010001110111110111100101010100101111110011	0.75	0.5733230992657641
28	0	0.86	1000000111111111011100010001111111111101011101000011110111110101	0.75	0.5753162938382557
29	0	0.92	0101000111111111011101010001000111001101110001010001110111111101	0.75	0.5983384796787091
30	0	0.9	0100001101111111011100010001111111111101011101000001111111110111	0.75	0.5672312305222204
31	0	0.86	0100001111111111111100000001111011111111011101000011111111110100	0.75	0.5457127373843496
32	0	0.86	0100001111011111111100010000000111111111011000000001111111110111	0.78125	0.5478680790076328
33	0	0.92	0111000011011101011101010001110111111101011101000001110111110101	0.8125	0.5406226965016585
34	0	0.92	1000000111111111011100000101111111110111100100011101111111110011	0.78125	0.5383865221861075
35	0	0.9	0100000011111111011101000001111111111111011101010110111111110011	0.8125	0.5408313301369295
36	0	0.86	0000000111111111011100000101111111111111011000011101111111110000	0.78125	0.539475596745329
37	0	0.9	1000000111111011011100010001111111010111100100000101110111110111	0.75	0.5264133257324909
38	0	0.92	0100010111111111011100000101111111111101011101000001111111110111	0.8125	0.5045234148571025
39	0	0.9	0100010111011111011100000101110111111111011101010011111111110111	0.8125	0.487273964212714
40	0	0.92	0000000111111111011101000001011111111101011101000001110111111111	0.75	0.5150125394665352
41	0	0.88	0100000111011110111101011100000111111101011101000001111101110111	0.75	0.4947678191609578
42	0	0.9	0000010111001111011100100101111111111111011101001001110111110111	0.78125	0.5086438874099894
43	0	0.9	0100010111111111011100000101111111111111011101011111111111111111	0.84375	0.5240614529778133
44	0	0.86	0000100011111111011110000101001111101111011101001001111111101011	0.75	0.5307612142895094
45	0	0.88	0001000111111111011100100101011111111111011101000000111011110111	0.75	0.5277509882858307
46	0	0.88	0100000011111111011100010101100111111111011101000001111111110100	0.75	0.5008577620434648
47	0	0.86	0100000111111111011100100101111111111111011101000001111111110111	0.84375	0.5173381753104382
48	0	0.92	0001000111111111011100100100111111111111011101000001111111110111	0.8125	0.51474061975411
49	0	0.88	0100000111111111011100100101111101111111011101001001110111110111	0.78125	0.5353401103840508
50	0	0.92	0100000011111111011100100101111111111111011001011111111111110111	0.8125	0.5162373858474115
51	0	0.88	0100010111101111011100100101111111110100011101011111111111110111	0.78125	0.5219059654746642
52	0	0.88	0100010111001111011001000001111111111111011000011101110111110111	0.78125	0.5168820271935269
53	0	0.9	0100000011111111011100100001111111111111011101001001111101110111	0.78125	0.5239904932856487
54	0	0.94	0100010111001111011100000101110111111111011101011101110111110111	0.84375	0.4981889210394938
55	0	0.88	0100001111011001011101000101110111111111011101011101110111110111	0.78125	0.48052175626315125
56	0	0.9	0100110111001111011101000101100111111111011101001001111111111101	0.78125	0.4880766447737746
57	0	0.92	0001010111111111011111000101111111111111011000011111111101110111	0.8125	0.4839341168262399
58	0	0.9	0100110111001111011101000101100111111111011101001001111101110111	0.8125	0.4541039450568233
59	0	0.88	0100110111001111011100000101110111111111011101001001111111111111	0.78125	0.4271379056285819
60	0	0.92	0100010011111111011100100100111111111111011101001111111111110111	0.875	0.4126205578955598
61	0	0.96	0100010011111111011100100100111111111111011101010101111111110011	0.8125	0.4067737964681283
62	0	0.92	0100010110111101011101000101100111111111011101001001110111110111	0.8125	0.39911639092428836
63	0	0.92	0100110111001111011101000101110111111111010101011111111111110111	0.84375	0.3843884055256761
64	0	0.92	0100110111001111011101000101110111111111010101011111110111110111	0.84375	0.3851145068709505
65	0	0.96	0100100111111111011101001101110110111111011101001001111101110111	0.8125	0.3816560876423212
66	0	0.92	0100110111111111011101100100110111111111011101001101111111110111	0.90625	0.3737395430521603
67	0	0.92	0100010011101111011101000101110111111111011101011101111111110111	0.84375	0.38088727335420297
68	0	0.94	0100110111111111011101001101101111111111010101011111111111110111	0.875	0.3782114061304212
69	0	0.94	0100110111111111011101000101110111111111010101011111111111110111	0.875	0.35700004782678596
70	0	0.94	0100110111111111011101000101100111111111010101011111111111110111	0.84375	0.31882108157986033
71	0	0.94	0100010101111111011101000101110111111111010101111101111111110111	0.84375	0.3149684805375667
72	0	0.96	0100010011111111011001000100111111111111011101001101111111110110	0.875	0.31353340009617925
73	0	0.96	0100010011111111011101000101111111111011010101011111111111110111	0.84375	0.3181044097895336
74	0	0.96	0100110111111111011101000101111111111011010101011111111111110111	0.875	0.32778653741112074
75	0	0.94	0100010111011111011101000111100111110111011101011111111111110111	0.8125	0.33977531961479973
76	0	0.94	0100110111111111011101000101111111111111011101011101111111110111	0.90625	0.32807186983429154
77	0	0.96	0100110111011111011101001101110111111111010101111101111111110111	0.875	0.31898646963411414
78	0	0.96	0100110111111111011101000101111111111111011101111101111111110111	0.875	0.30247850351237426
79	0	0.94	0100110111111111011101000101110111111111011101001111111111010111	0.84375	0.3052272336401301
80	0	0.98	0100110111111111011101001101111111111111011101001101111111110111	0.90625	0.26571441860307216
81	0	0.96	0101110111111111011101010100110111111111010101011111111111110111	0.875	0.27877318310774235
82	0	0.96	0100110111111111011101000101111111111111011101001101111111110111	0.90625	0.2912099311334076
83	0	0.96	0100110111111111011101000101111111111111010101011101110111110111	0.875	0.2809706965164514
84	0	0.92	0100110111111111011101000101111111111111010101011001110110110111	0.8125	0.2795300573025772
85	0	0.96	0100110111111111011101000101111111111111010101011101111111110111	0.90625	0.27464823865329585
86	0	0.96	0100110111110111011101000101111111111011011101011101110101110111	0.8125	0.28191866393220666
87	0	0.96	0100110111111111011101000101111101111111011101001101111111110111	0.875	0.28625856040580644
88	0	0.94	0100110111111111011101000101111111111111011101001101111111110111	0.90625	0.28568440344383395
89	0	0.92	0100010111111111011101000101111111111111011101001101111111110111	0.90625	0.30001280365374994
90	0	0.96	0100110111111111111101000101111111111111011101001101111111110111	0.90625	0.29614300821496325
91	0	0.98	0100110111111111111101000101111111110111010101001101111111110111	0.875	0.3024417214094728
92	0	0.96	0100110101111111011101000101110101111111011101001101101111110111	0.8125	0.27599083162755844
93	0	0.98	0100110111111111111101000101111111111111010101001101111111110111	0.90625	0.2801815482978489
94	0	0.98	0100110111111111111101000101111111111111011101001101111111110111	0.90625	0.2619172230477512
95	0	0.96	0100110111111111111101000101111111111111011101001101111111110111	0.90625	0.27350814742454477
96	0	0.98	0100110111110111011111000101111111111111001111001101111111110111	0.78125	0.2622913278672795
97	0	0.96	1101110111111101011101000101111111111111011101011111111111110111	0.84375	0.2776838500329351
98	0	0.96	0100110111111111011101000101110111111111011101011101111111110111	0.90625	0.25664941998416235
99	0	1.0	0100110111111111011101000101111111111111011101011101111111110111	0.90625	0.2455691495424924
100	0	0.96	0100110111111111011101000101110111111111011101011101111111110111	0.90625	0.22806627798040058
101	0	0.96	0100110111111111111101000101111111111111011101001101111111110111	0.90625	0.2229007723912518
102	0	0.96	0100110111011111011101000101110111111111011101011101111111110101	0.875	0.23224555947568581
103	0	0.96	0100110111111111111101000101111111111111011101011101111111110111	0.90625	0.2553514889422555
104	0	0.96	0100110111111111111101100101111111111111011101001101111111110111	0.90625	0.24450872755802947
105	0	0.98	0100110111111111111001100101111111111111011101001101111111110111	0.875	0.2724472462436771
106	0	0.94	0101110110111111111101000101111111111110010001011111111111110111	0.84375	0.28210935273053106
107	0	0.96	0100110111111111011101000100110111111111011101001101111111110111	0.90625	0.28848025076030537
108	0	0.96	0100110111111111111101100101111111111111011101001001111111110111	0.875	0.2791230656850873
109	0	0.94	0100110011111111111101000101111111111111011101010101111111110111	0.84375	0.3020547264715781
110	0	0.98	0100110111111111111101000101111111111111011101001101111111110111	0.90625	0.31601142132465143
111	0	0.94	0100110111111111111101100101111111111111011101001001111111110111	0.875	0.30684962186972964
112	0	0.98	0100110111111111111101100101111111111111011101001001111111110111	0.875	0.2786695149974807
113	0	0.98	0100110111111111111101000101110111111111011101001101111111110111	0.90625	0.2728635553132502
114	0	0.98	0100110111111111111101100100110111111111011101001101111111110111	0.90625	0.26470145512622
115	0	0.96	0100110111111110111101100001111111111111011101001101111011110111	0.8125	0.24869408418733
116	0	0.98	0100110111111111111101100101111111111111011101001101111111110111	0.90625	0.24438230055570756
117	0	0.98	0100110111111111111101100101111111111111011101001101111111110111	0.90625	0.23828186321041414
118	0	0.98	0100110111111111111001100100110111111111011101011101111111110111	0.84375	0.22092191532510475
119	0	0.96	0110110111111111111101100101111111111111001101001101111111110111	0.875	0.20646035433570087
120	0	0.96	0100110111111011111101100101111111111111011101011101111111110111	0.875	0.21038929604622209
121	0	1.0	0110110111111111111101100101110111111111011101001101111111110111	0.90625	0.1944913284466754
122	0	0.98	0110110111111111111101100101110111111111011101011101111111110111	0.90625	0.20800555641427093
123	0	1.0	0100110111111111111101010101111111111011011101001101111111110111	0.875	0.20939878145705096
124	0	1.0	0100110011111111011101010101110111111111011101001101111111110111	0.875	0.22529878409664475
125	0	0.96	0100110111111111111101010101111111111011011101001101111111110111	0.875	0.21778381239803615
126	0	0.98	0100110111111111111101100101110111111111011101011101111111110111	0.90625	0.23076343571954633
127	0	0.94	0100110111111111111101011101111111111011011101001101111111110111	0.875	0.24038530115040632
128	0	0.94	0101110111111111111101100101111111111111011100111100111111110111	0.8125	0.2257004672885837
129	0	0.96	0100110111111111111101100101111111111111011101001101111111110111	0.90625	0.23174880444945767
130	0	0.98	0000110111111111111101100101111111111111011101001101111111111111	0.875	0.22550060520099152
131	0	1.0	0100010111111111111101100101111111111111011001011101111111110111	0.90625	0.2246499178085497
132	0	0.98	0100110111111111111101011101111111111111011101001101111111110111	0.90625	0.2272124275082509
133	0	0.96	0100110111111111111101011101111111111111011101001101111111110111	0.90625	0.21536349317804918
