generation	subpopulation	best estimate	genome	ground truth	entropy
0	0	0.9	0100110011010000110010001000010010010001010111000010010111100101	0.6875	0.9892573722360452
1	0	0.9	0101000110100110101000011111011111000001101010100010001011000000	0.65625	0.9705463277674404
2	0	0.9	0011010010000000110010001000010010010001010101000011001001001010	0.6875	0.9452745865292154
3	0	0.9	0101101110111011110010001000010010010110001111001111010010001101	0.625	0.9340420660644305
4	0	0.9	1001110011010110000111101000110000001010010100101110111110010000	0.59375	0.9245429859255918
5	0	0.85	1001110010011101111000101010001010010001010101000010101001001010	0.625	0.9096838910661922
6	0	0.85	1101111110111101011101111001111011011000001111100011001001001110	0.625	0.8973674995301983
7	0	0.85	0101010110100110101000001111110110000101101000011101001101001000	0.6875	0.8707449259906556
8	0	0.9	1001110010011101111000101011101111000100010111111010101000000001	0.625	0.8661638470254459
9	0	0.9	0101000111010001110101111011001110110100011011100110100101001110	0.65625	0.8593698961393058
10	0	0.85	0000011100000011100000110110110000001011010101000010011100001101	0.625	0.8830929225942832
11	0	0.9	0101000111010001110101101011101111000100110101011101001101000101	0.65625	0.8875151605148737
12	0	0.9	0111111100111101010101110111100100010001001001000110111110001101	0.625	0.881432687134623
13	0	0.9	0111111100011111000010010011001110010001111110001110110001101110	0.71875	0.875100288673181
14	0	0.9	1111011111100011110101111011100110010101011001011110001000000101	0.625	0.8641943138662236
15	0	0.9	0111010000010100010010001011101000001110010101011110001000000101	0.625	0.8694488818850286
16	0	0.9	0111000000011110010010101111100010010101010111010010100101001100	0.625	0.8630279115951075
17	0	0.85	0101111010010100010000001001011111001010010101000100100100001101	0.65625	0.8528903027719879
18	0	0.85	0010011100010100010010001011101000001010010101011111001000000101	0.6875	0.8127132234065116
19	0	0.9	0111010001010100010010010011001100001110010111001111001110001111	0.65625	0.7831768153869934
20	0	0.95	1001110010110100110101010101010111010110001111100101001001001111	0.65625	0.7786473122726919
21	0	0.9	0111101101110101110101010100011100001011010101011110101001001111	0.65625	0.7772078942077585
22	0	0.95	0111100101110111110101010101010110001011010101011110101000000100	0.6875	0.7473479080051335
23	0	0.95	0111100101110100110101010101010100001110010111001111001110001111	0.71875	0.7157509116287932
24	0	0.9	1001110010110100010000001011101000011110010101011111001110001111	0.71875	0.6898236664615593
25	0	0.85	0111010010010100111101010011001100001111010110001111001101001111	0.65625	0.6733297270528151
26	0	0.95	0111100001010100100000010100011111010110010111000111001110001111	0.6875	0.6551392775132143
27	0	0.85	0101111110110100110101010101010100001100010111001111001110001101	0.6875	0.6557071129130045
28	0	0.9	0101111110110100110101010101010100001100010111001111001110001100	0.65625	0.6219859650043361
29	0	0.9	0111100001000100110101010101011101001010010101011110101100000101	0.65625	0.6310039362884945
30	0	0.9	0101000000110100110101010101010100001100010111001111001111001110	0.6875	0.6428316991321142
31	0	0.9	0111010001010101100000010100010111010110010110110111001101100101	0.65625	0.6485813294926427
32	0	0.9	1001011100110100110101010101010100000100010111011111011111001111	0.75	0.6286571342756865
33	0	0.9	0111000001010100010111010101010100001110010111001111000100000101	0.6875	0.6193931226308693
34	0	0.95	0101111101110100100101010101010100000110010110001111001101001101	0.71875	0.6202219094700544
35	0	0.95	1001010101101001100101010101010110010111010110110111001101100001	0.65625	0.6045491853037953
36	0	0.95	1001100101110100110101011111010101001100010111001111001111001001	0.65625	0.6003013939469919
37	0	0.9	1000110001010100110101010101010100001110010111001111001100001101	0.71875	0.5997165296784885
38	0	0.85	0101011101000101110101000110010101011100010111001111001111001110	0.65625	0.5985832379165145
39	0	0.9	0111010101010100010101000100010111011110011110001111001110000111	0.71875	0.572554128817392
40	0	0.9	1101100001010101010100010100010100010100010110001111001111110101	0.75	0.5680874816284414
41	0	0.95	1010110001010100010100010100010100010100010110011111001100000111	0.71875	0.5576541480685561
42	0	1.0	0111010001010101010100010100010100000100010111011110011011001111	0.75	0.5843921863760996
43	0	0.9	1011100001010101010100010101010100000110010111000111001101101110	0.71875	0.5753935741288155
44	0	0.85	0110010001010101010100010100010100010110011110011111001100000111	0.71875	0.5665746431552802
45	0	0.95	0101011101110101110001011100010100010100010110011111001100000101	0.75	0.5589023275780246
46	0	0.95	0001111101110101010100010100010100010100010110001111001110011111	0.78125	0.5551512784652157
47	0	0.95	0011110101110101010100010100010100010110010110001111001110011111	0.8125	0.5400215606320324
48	0	0.95	0111110101110101010100010100010100010110010110001111001110010111	0.8125	0.5461579227115927
49	0	0.9	0010010001010101010100010100010100010110010110001111001101100111	0.75	0.5355757202802706
50	0	0.9	0101111101010101010001010100010100010100010111001111001110000111	0.78125	0.5043320532451835
51	0	0.95	0111010001010101010100010100111100010100011110001111001100000101	0.71875	0.44238505914185383
