generation	subpopulation	best estimate	genome	ground truth	entropy
0	0	1.0	11001010011110011101110111110010101001101100001001010011101010100101011110001110001011010010000011010100100000001000001000111101	0.609375	0.9798876288646119
1	0	0.9	10100000100111111001011011111001001110011010111011100110001110011101111110111101111100100101011110110011010010100010001011000000	0.578125	0.9626894533235802
2	0	0.8	11110110111000010001101000110010111000110000110001101000011101110101010010000100110100111100100000001011001111100110100001100010	0.578125	0.9014667151314167
3	0	0.8	10100000100111111001011111111001001110011010111011101110001110011101111110111101101100100001011110110011010010100010011100111111	0.625	0.8654285216679573
4	0	0.8	00010000100111111001011011111001001110011010111001101110001110011101000001100001110101110110001010110011010010100010001011000000	0.578125	0.7259704942267228
5	0	0.9	10000010100111101001011011111001001110010010111011110110001110011101111110111111111100101110000100000111010010100010001011000000	0.5625	0.6225150255635848
6	0	0.9	10000110001100010100011010011101101011110111111000110000110110101101010010000101001010001011111010011100111000110111011100100101	0.640625	0.6610404580818919
7	0	0.9	10000110001100010100011010011101101011110111111000101110001110011101001110111111101101101011100100010001001111000000011100101111	0.609375	0.689895510012049
8	0	0.9	10100001100111111000011011111001001111111010111011100110001110100101100100111110110100111100101000101011001111101110111110010101	0.59375	0.705838460724907
9	0	0.9	10100001100111111000011011111101101011110111111000101110001110011101001110111111101101101011100101010001001111000000011100101111	0.625	0.7081178200442827
10	0	0.9	10100001100111111001011011111001001111011011111011101110001110011101001110111110101101101011100101010001001111000000011100101111	0.65625	0.6889579383989969
11	0	0.9	11100010011100101010100011111001101110111001110100101110001110001101010010000101001010001011111010011100011000110111011100101100	0.609375	0.6645786410742344
12	0	1.0	11100010011100101010100011111001101110011011111011100110001110110101110100111111101101101011100100010001001111000000011100101111	0.59375	0.6293386409969914
13	0	0.9	01100101011100101010100011111001101110011011111011100110001110110101110100111111101101101011100100010001001111000000011100101111	0.640625	0.6018430032003673
14	0	0.9	10100010100101101010010011101001001111011011111011100110001110011101111110111101111100010111000101000111110110101110101100101111	0.640625	0.6029705681550976
15	0	0.9	10100001100111111001011011111101101110011010111011110110011110101111100000101010110100010111000110000011010011101111111100101100	0.59375	0.57141328663077
16	0	0.9	10100001100101111001011011111011001111011011111011101010100110100101100110111111101010101011111010011100011000110111011100101111	0.609375	0.547843752375757
17	0	0.9	11100010011100101010100011111001101110111001111011110110011110101110100000101010110100010111000110000111010110101111111100100101	0.59375	0.5181196024679464
18	0	0.9	10100001100111111001011011111001001111011011110111010011111101100101110100111101111100010111000101000011010011101111111100101100	0.609375	0.5428484758541021
19	0	1.0	10100001100101111001011011111000000111011011111001100010100110100101100110111101111100010111000110000111010111101111111100100111	0.609375	0.53521187239463
20	0	0.9	11100011011100101010011011111001001111011011111011100010100110100101100100111101111100010111000110000111010110101111111100100101	0.609375	0.5080238273152575
21	0	0.9	11100010011100101010100011111001101110111011110100100111110110011101100100111101111100111100101010101101000111101111111100100101	0.625	0.5057479048813842
22	0	0.9	10100001100101111001011010111001001111001011111011100010100110100101100110111101111100110111000110000101011111101111111100100101	0.640625	0.4661944242919174
23	0	0.9	10100001100101111001011010111001001011011011111011100010100110100001100110111101111100010111000110000111011111101111111100111100	0.625	0.5202660941924814
24	0	0.9	10100001100101111001011010111001001011011011111011100010100110100101100110111101111100010111000110000011011111101111111100101100	0.640625	0.49846539598407147
25	0	0.9	11100001100001110001011011011101111111011011111011100110010110100101100100111101111100111100101010101101001111101111001100101111	0.640625	0.43344510108790474
