generation	subpopulation	best estimate	genome	ground truth	entropy
0	0	0.78	1110011011010011101000110111101101011001111000011010011110110110	0.71875	0.995117723388668
1	0	0.8	1011100101011101000010101110001110100000101000010000010101010101	0.65625	0.9868816332559869
2	0	0.84	1011011110011011111000110110001101000100011111001111011011110111	0.6875	0.9798115176977267
3	0	0.84	1010001110011010110010111011011111011110011000011000010010110001	0.6875	0.9792178723016802
4	0	0.8	1001101101001000011011010110110111000111001011101110111110001001	0.59375	0.9740904881753569
5	0	0.8	0110001111000000111110100101000101011110001101111011000110001010	0.65625	0.9687803544021014
6	0	0.84	1010011000010010000010000010000011100111111110101100101100100101	0.75	0.9637021889883516
7	0	0.84	1100011101101100011011010110110111000111001011101110110101101010	0.8125	0.9529593781778484
8	0	0.86	1001101011000010001100111001110001011010010100100010011110011110	0.78125	0.9492457917151406
9	0	0.8	1000110101111011110100010001110010000111110000100010110100011110	0.6875	0.9393223123432166
10	0	0.84	0000000001000010001100111001110001011010010100100101010010110001	0.75	0.9303920765465632
11	0	0.86	0000000001000010001100111001110001011011110101101111110100111101	0.6875	0.921825337386191
12	0	0.82	1011010101111011111100011101000000000111110000000000010110010010	0.65625	0.9030410576706376
13	0	0.86	1100000001000011001100111001110001011010010100100001011110001011	0.6875	0.8873247217968603
14	0	0.84	1100000001000011001100011000100011011010010101010010010110010010	0.71875	0.8892129778160851
15	0	0.8	1000110101101011011100111001110001100111100001101000111111010001	0.65625	0.8894303083436784
16	0	0.8	0000000000011111100110011001011101000111000011010010110110010111	0.6875	0.8936526168658874
17	0	0.82	1000000001000110010100011001000100010001000100001000110110011010	0.75	0.9070169314193344
18	0	0.82	1000000001000110010100011001000100010001000100100001010100100011	0.6875	0.9099776880614118
19	0	0.84	1101011001000001010100010101111010000110000100010110001100111010	0.6875	0.9055113161617911
20	0	0.86	1011100110101111011100111001100010011100111100010110001001010010	0.6875	0.8938410524242663
21	0	0.86	1001101101001000011010010111010010011100110110100111110100111111	0.71875	0.9024072851857573
22	0	0.8	1000110101111011011100111101110011101010010100001011101111011110	0.6875	0.8849947567896082
23	0	0.82	1001010101000011100110010001010011010111010001111000110110011010	0.71875	0.8916524601290047
24	0	0.82	1000110101000011010100111001101011011000110001100111010110111001	0.75	0.890673346460074
25	0	0.82	1001101101001000011010010111010010011000010111100011001110111010	0.65625	0.8883572576035935
