generation	subpopulation	best estimate	genome	ground truth	entropy
0	0	1.0	10011111000000101010000000101111	0.6875	0.9924163156291541
1	0	1.0	10100001101001111010110010101101	0.75	0.9879069125016783
2	0	1.0	01001101101110111111011111101101	0.75	0.9822298519392271
3	0	1.0	11000110010110000001000010011000	0.6875	0.9755323239907919
4	0	1.0	01001101011011001011110011110011	0.75	0.9715268260081295
5	0	1.0	01011110001010111010110111100110	0.625	0.9709851449661118
6	0	1.0	01110000011011110111000101111111	0.875	0.9690737988087686
7	0	1.0	00001100111111110000100001110111	0.8125	0.9593390348740886
8	0	1.0	01011110011111000001001111010111	0.625	0.9479384751427697
9	0	1.0	01001110010111101100011110111111	0.6875	0.9435813228081756
10	0	1.0	00001100111111000000000101110111	0.6875	0.9291341977106664
11	0	1.0	00010110010110000001000010000110	0.6875	0.9198590413630077
12	0	1.0	00000010010110000000000111100111	0.6875	0.9199963503570104
13	0	1.0	11110000111111110000000001101111	0.8125	0.9131358014301224
14	0	1.0	00110100111011101010010001000110	0.6875	0.900827802038043
15	0	1.0	00000010010110000000000000101000	0.8125	0.897865678804923
16	0	1.0	00001100111111111001000001110111	0.6875	0.8932997045892705
17	0	1.0	01110011110110000000100101101110	0.6875	0.8982455685329339
18	0	1.0	10010011111100100001000001111011	0.625	0.8984974814265541
19	0	1.0	10001100010011001000001010001111	0.625	0.9131320172706522
20	0	1.0	00010011010001110000010100100101	0.6875	0.9240797065351307
21	0	1.0	00000011111110001000000010011111	0.75	0.9236658027760376
22	0	1.0	01110011110011001001001110011111	0.6875	0.920621750759519
23	0	1.0	10001100111111101001000010011110	0.6875	0.9131189860993246
24	0	1.0	10110010010010000000100100100110	0.8125	0.9019662061649384
25	0	1.0	11001011011000000000000011111110	0.75	0.9000942514498815
26	0	1.0	01110100110010001001001110011111	0.6875	0.8980770382088237
27	0	1.0	00000100011110100000000000101010	0.8125	0.8989301820297352
28	0	1.0	00000101011110100000000011111111	0.75	0.8874582833190705
29	0	1.0	10100100011110110011000011010011	0.625	0.8742001574357758
30	0	1.0	00001100100011000101000101000101	0.6875	0.87326876989994
31	0	1.0	10011101010000000000001111111110	0.75	0.8522716447907518
32	0	1.0	00000101011110100000000100110011	0.75	0.8608650765971587
33	0	1.0	01000101010000000101000101000101	0.8125	0.8415076412820982
34	0	1.0	01000101010000000101000101000011	0.75	0.8292321795156026
35	0	1.0	01110100111000100000000000011111	0.6875	0.804716748442527
36	0	1.0	10100001111110000000000000011111	0.8125	0.8076203101157434
37	0	1.0	10111101010000000000000000011111	0.8125	0.796322447061054
38	0	1.0	01111101010010101001000001001101	0.625	0.7982655931876014
