generation	subpopulation	best estimate	genome	ground truth	entropy
0	0	1.0	0011001100001111010011100110110010111011101110001100000111011101	0.625	0.9949127025209555
1	0	0.9	1101011000100110110000110110110100011010001010110011101000100000	0.625	0.9854443359957589
2	0	0.9	0100000100111111111011101110110011001001100100001000100010010000	0.75	0.9816511744898159
3	0	1.0	0101100110010101000011001011101001010111000101110110100110000010	0.625	0.9789174831634416
4	0	1.0	0011001110010101000011110001100001000001001011001010000010010000	0.625	0.9760015380341125
5	0	1.0	0100010001110001011110010111010001110011000100000011010101110010	0.71875	0.9667935247402112
6	0	1.0	0110110011111001011101001011001011011111011001100100001000101100	0.59375	0.9556322229858512
7	0	1.0	0010011011100110001110010101000001001011110001100010100000011101	0.625	0.9459581052559317
8	0	1.0	0000111110001000011101001011001011011111011001100100001000101100	0.59375	0.9396709687342444
9	0	1.0	0101111011101000110011011110101011001010000010110011000001010101	0.625	0.9488020026656104
10	0	1.0	0000111110001000001101010100111010100010110111100010101101000001	0.625	0.9431922775453961
11	0	1.0	0010101100010011011000000100010110001000000100000010101000000101	0.75	0.9424761804619449
12	0	1.0	1001110110101010011001101101000110011011110010110001001010110000	0.625	0.9374645535468575
13	0	1.0	0101111110001010111010110100011111101110110100000010101011000011	0.625	0.9298038480620427
14	0	1.0	1001001100100111011110110000011011011000110100101000111010001101	0.625	0.9128684842888032
15	0	1.0	1110100101101010011110000110010101110100111000100011101101010011	0.625	0.9061276508155622
16	0	0.9	1101110110111101011001100100100010100111011110010001100011000000	0.625	0.8954678610558846
17	0	1.0	0101110110101011111010010100111010100110111110011001001011000011	0.625	0.9029041214662089
18	0	0.9	1001110110001001011100011110111011101110111010110000010000010101	0.625	0.8927237635850456
19	0	1.0	0001010110101011011010010100101010100110111111100010101001100011	0.65625	0.882518852654645
20	0	1.0	1111110110101011111010010100111010101011111110100001000001010011	0.6875	0.8809305671612394
21	0	0.9	0001110110101000011110101010100000111010110001000001001010110000	0.65625	0.8831544152162563
22	0	1.0	1011111001001010011111101001000001001110000101000001001010110000	0.59375	0.8810690271373052
23	0	1.0	0101110010101001110011000110010111111111111101010001101101101111	0.625	0.8907570682556746
24	0	1.0	1001110110111000011001000100010000101100111010000011101100110000	0.65625	0.8966924579831632
25	0	1.0	0100111001111101001110010100111010100110111110011001000001011011	0.65625	0.8959427876311278
26	0	1.0	0001000011101011010111100000111010101001110000000001001010110000	0.65625	0.8954263363035017
27	0	1.0	0100000011111110001110000100011001000111110101100010001010001011	0.59375	0.8847146030904824
28	0	0.9	1001110100101110001001101100000111111001110110001101101101101001	0.625	0.8694965202505894
29	0	1.0	1010010100111111111010010100111011111110110111100000010011010110	0.6875	0.863561537544728
30	0	1.0	0110110001111101001110000100110001101110011111010011101001000001	0.84375	0.8659659030359929
31	0	1.0	1000110110101000011000000100011110100110111110010001000001011000	0.65625	0.8593553524948714
32	0	1.0	1100100100101000011101101100010000101001110000000001001010000001	0.6875	0.860423988339002
33	0	0.9	0101110100111000011000101110010000001101110001000001010011011011	0.625	0.8693124132451827
34	0	1.0	1000110101111100111110101100000010001100011111011001001011110000	0.78125	0.8554693323778607
35	0	1.0	1011110000100000010110000100010000101001110000000001001010000001	0.71875	0.8548573743956103
36	0	0.9	1000100001111000010110100100000001001100100110100011101011001000	0.65625	0.8531945412116978
37	0	1.0	0011101000111011011000001101010000001110001101000110001011110000	0.6875	0.8584643942094798
38	0	1.0	0101110100110010001001101000010111010010110111101011011010000101	0.625	0.8571716659595153
39	0	0.9	1000010100100010011001000100101011100110111110010001110011110000	0.59375	0.8719236980555992
40	0	0.9	1011110000111100011001010111111000010110111111010001101001111001	0.6875	0.8575288925531321
41	0	1.0	0101111100000010000111100100100000000110110101010100000010101000	0.65625	0.8604973574677109
42	0	1.0	0000111011111011011101101100010000001101111111100011111010000101	0.75	0.8606309811938948
43	0	1.0	1000010100001010001001101100010111100000010111101011101101011010	0.65625	0.8448474700320692
44	0	1.0	0000111011011010001111100100010100001100111111100001111011100100	0.78125	0.8396866569646692
45	0	0.9	0000111011111010111101101101110000101011110111101001011011101110	0.6875	0.8387310488583279
46	0	1.0	0000111011011010001111100100010100001100111111100011110010111111	0.6875	0.8270544180100046
47	0	1.0	0011101001111001011101101110010000100010011110010001011011111100	0.8125	0.8212527574690617
48	0	1.0	0011101001111001011101101110010000100010011110010001011011110110	0.8125	0.8105585792624068
49	0	1.0	1000111011011011011011001101010001101001110110110000001011010100	0.65625	0.8140706534104583
50	0	1.0	0101110111111011011000010110011101101100010100001000000001001001	0.625	0.8151890281474978
51	0	1.0	1101011011011001111000010110011111101001110100001000000001001001	0.625	0.8209620375554106
52	0	1.0	0000111010111011011101001100010000001100111111100011010010111110	0.6875	0.8264131093247811
53	0	0.9	0101011011001010011111101010010000101001110101000011101001001000	0.71875	0.8136630128866807
54	0	1.0	1101011010000010101100101110010000100001111111100011111001001000	0.65625	0.8139174549304611
55	0	1.0	0000101001111001011101101100010000101111101100001000001011010000	0.59375	0.8130191505214616
56	0	1.0	1101101001110001011111101100011001100001010110110000001111010100	0.59375	0.8216580849613655
57	0	1.0	1000011100101000011100110111011101101100101110010011101101110011	0.6875	0.8319618798724503
58	0	1.0	0000101001110000011111111110010000101000111111000110111011010000	0.6875	0.8169109696205099
59	0	1.0	1000111100101110000000110111110000001001111100000000001111110100	0.6875	0.8223516767106459
60	0	1.0	0010010101110000001101110110010010001110001110001111101101110010	0.59375	0.8323996476667487
61	0	0.9	1000100101011000111001101100110000000001010110110011111000101100	0.65625	0.8386885766175342
62	0	1.0	1100111010100010010001100101110010001110101100010011001001111100	0.71875	0.8317485448505895
63	0	1.0	1100101001110000011111111101010100001101111100000011111011111010	0.71875	0.8354682149384427
64	0	1.0	1000111100101001011101101111111001001001111111110000010100010000	0.59375	0.8405235114354065
65	0	1.0	1000101001110001011111101100000010000001011111110111111011010000	0.78125	0.8412634954883436
66	0	1.0	0011111100111001011111101100010100001111111111010111111011111001	0.71875	0.8349375500174778
67	0	1.0	0011111001111001100101011100010100001101111101001101011001011100	0.625	0.8356534331829815
68	0	1.0	0000010110101010010001100110101000100100010010000011111011010100	0.65625	0.8324974653173988
69	0	1.0	1000111010111001100101101110000100001101111100010001010001100101	0.71875	0.8249869350238628
