generation	subpopulation	best estimate	genome	ground truth	entropy
0	0	0.74	00111100110011000101011111100000000111110100000000011111011000100101001001111010101010110001101100101001101100000101011100101111	0.59375	0.9893336660311882
1	0	0.76	01101000010111011001011010001010010001110011000000111010101000010000111011101100110000101100000100101011011110110110000101110101	0.609375	0.9759129550323237
2	0	0.76	00010101110111110101010000000000111011100000011110001001101100110010100110110010001101110111101000100011100001010110110000111010	0.625	0.9669174008685839
3	0	0.72	01100010100110101101110001111011001001111001000000111010101000010000111010101100110000101100000100101011011110111110000101110111	0.59375	0.9520426483500201
4	0	0.86	10111000100110010011111101110000001111000000010101111010010011111011101110010000100101010001001011111100000011111010110101001110	0.65625	0.943065460787438
5	0	0.76	11110001000011100111000001011111111001111010111111111101000000001110100010011111001011100011111111000010011100011011111000000100	0.6875	0.9391784735421043
6	0	0.76	11110001101011101100000001011011111001111010111111111101000000001110101010011111001011100011111111001010011100011011111000000100	0.65625	0.9138831342086978
7	0	0.76	01100110000101101101000001011011111001111010111111111101110110000001011010001000001111010011111100011111101010001110000110011000	0.609375	0.9090030470684817
8	0	0.78	00101001111010110010100011000001101001111010111111111101000000001110101010011111001011100011111111001010100011011010110101010110	0.59375	0.9003786655458296
9	0	0.8	01110001101010110011110010011110111110010100011000100010110000110111000111101011010010010111001011000010011100011001110100101101	0.609375	0.9127359681845048
10	0	0.72	10100000111010110010100011000001101001111010111111100010110000101101101010010000101101010001011111001010011100011011111000000100	0.609375	0.9011891892196473
11	0	0.8	10100000111010110010100011000010111110010100011000100010110000110111111011100000101111010010100100001111100001000010110101110010	0.578125	0.8902971704638983
12	0	0.72	00110000011001110010111010111100101111110101100011001110001010000110100000010101001011100011111111011110101111011001101000110011	0.625	0.8747233769645941
13	0	0.76	00001001000100010110100011000001101001110101100011001100000000000110100010010111001011100011111100011111010010111011111001100001	0.609375	0.8831025611774885
14	0	0.74	00001001000000010100001111011100010010111100110101100110011100011101101010010100101111010010000100010110101111010101101000010011	0.640625	0.8656945818232615
15	0	0.78	11110000011001110010010100100100111000111101111110001010011100011101101010010100101101010010000100010110101111010101101000010011	0.625	0.8675722511641073
