generation	subpopulation	best estimate	genome	ground truth	entropy
0	0	1.0	0101101101110010010011100010011000011001000101011110100111010011	0.59375	0.9789538535673001
1	0	0.9	1000111001110110010011100110001010010100111000100001010010001001	0.65625	0.9514704669682422
2	0	0.9	1000011010000110010101100101110001011001010001011100111001000111	0.6875	0.9215758761633395
3	0	1.0	0101101101110010010001000000101010000010110000110101001111101010	0.65625	0.9149042205625451
4	0	1.0	1111100111011011011001000011011101000100000100111001001101001101	0.625	0.9077597073906891
5	0	0.9	1110011011011111001101110111110100001101100100111001001101001001	0.625	0.8772514236790466
6	0	0.9	0101110011011011011001101110011000110011100100110001010010001001	0.65625	0.8616904860707154
7	0	0.9	1001101101110010010001101110100101101000000101110001010011001001	0.625	0.8597857642624566
8	0	0.9	1000011011010110010101100101110101110101111110111101000011000010	0.6875	0.8510487458284451
9	0	1.0	1101100101011011011001000011011010000010110000110101001101001001	0.625	0.8453641283420443
10	0	1.0	1110110000000100000000111000101000110011101101000101001101001100	0.65625	0.8297779859617536
11	0	0.9	1101100101011011011001000011011010010100100110111000001101000101	0.625	0.7933763679078316
12	0	1.0	1001101101110010010001101110100101010000000101101100111010000001	0.6875	0.7473714034624351
13	0	0.9	0101000111011010010101101010100001110011101010010101001101001000	0.6875	0.712451009731331
14	0	1.0	0101100111001010010101101011011010000010110000000100001101001100	0.625	0.7299235114814031
15	0	0.9	1001101101110110010001101110100101010000000100100101001101001000	0.65625	0.7289072518600789
16	0	1.0	0101101101110010010001101110101001110000001100111000101101011100	0.65625	0.7240014280323983
17	0	0.9	0111001101110011011001101110111000110011100101110101111001000110	0.6875	0.7135319097400806
18	0	0.9	0101101101100010010001010010101111010000000101101100111000000000	0.71875	0.7402533690454829
19	0	0.9	0101000111011010011000100011011010000010110000000100001101000110	0.59375	0.7697740373466425
20	0	0.9	0101101101000010010001010010101111010000000101101100111000000000	0.6875	0.7622218415903386
21	0	1.0	0101100101011011000000111110011000101010110001101100000100101100	0.59375	0.7514988695349412
22	0	0.9	0101101001100011011101001110111100001010111100000100000100101100	0.625	0.7584678421482183
23	0	0.9	1010011101001011011101010010011000001010110000000100111000000000	0.6875	0.7680534728336567
24	0	1.0	1010010001001010001101010010010101111100001110111000001100001001	0.59375	0.7489511677131055
25	0	0.9	0101000011110110010101101110100101111100110001101100000101101100	0.65625	0.742034998857207
26	0	0.9	0101000011110110010101101110100101111100100001101100111001000000	0.59375	0.6901428195852561
27	0	0.9	0101000011111010010001111110100101110000111000000100000100101100	0.6875	0.6387184756126119
28	0	1.0	0101100011111011010001110110101000001010110110111000011101001101	0.6875	0.6287399967553651
29	0	0.9	0101000011111011110101101110100101111100110001101100100100100101	0.625	0.6595535682675313
30	0	1.0	0101000111110010010001111110101101100000001100110000001101001001	0.65625	0.65044257063131
