generation	subpopulation	best estimate	genome	ground truth	entropy
0	0	0.95	0010000101010100101110000100000000110010111001010100111100010110	0.6875	0.9888307252283789
1	0	0.85	0010000101010100101110000100000001110010111001010100111100011010	0.6875	0.9729770566195284
2	0	0.9	0011010010011011100000010100100001100110000011000000110001101101	0.625	0.9549947399536158
3	0	0.85	0111100111000001111011111110001100000110100100100010001000000100	0.625	0.9448521449617824
4	0	0.95	0010000010001011100000010100100000010000101000010000010101010101	0.71875	0.931077920372875
5	0	0.9	0010000101010100101110000100000000010010111001100011110001001110	0.625	0.9097982052123703
6	0	0.85	0111100111000100101110000100000001110010100001100011110001101010	0.6875	0.8982247408777959
7	0	0.85	0010000101010100101110000100000001110010110010110101010101101001	0.6875	0.860534042964585
8	0	0.9	1011000101111110110000110011110100101110000010101011110100111100	0.59375	0.8598730670478794
9	0	0.825	0011010010011011100101011011110010010011001110000001110000011011	0.65625	0.8611247783655048
10	0	0.9	0010011101010100101110000100100001000111110101000011110100001000	0.78125	0.8518816764664685
11	0	0.85	0010011101010100101110000100100001000111110101000011110100001000	0.78125	0.840097180738832
12	0	0.875	0010011101010100101110000100100001000111110101000011110100001000	0.78125	0.8198990585034857
13	0	0.85	0111100111000001111011111110001100000111110011110110001100111000	0.6875	0.8334298380401769
14	0	0.85	0010000111000001111011111011110010010001110001001100110100111100	0.75	0.8199480513945657
15	0	0.9	0010000111000001111011111110001100000110000010101011110100110110	0.6875	0.8152421991394584
16	0	0.85	0010000101000001111011111110001100000110000010101011110100111100	0.75	0.8024634374476678
17	0	0.9	0010011101010100101110000100100000010000101000010000010001010100	0.65625	0.7903668981985883
18	0	0.9	0010011100010100011110001100110001000111100101000000010001011100	0.6875	0.7593239205661406
19	0	0.85	0010101101010100101111000100100001000111110101000011110100001000	0.75	0.7123123717505837
20	0	0.9	0010011101010000101110000100100001000111101100010000010001010101	0.65625	0.6822707838846096
21	0	0.95	0010100010001011110100110100100000010000101000010011110000111100	0.65625	0.6558028801758683
22	0	0.95	0010011101010100101110000100100001000111110101000011110100001000	0.78125	0.6447530465213516
23	0	0.9	0010101101010100101101000100100001000111110101000011110100001000	0.71875	0.6127025226045969
24	0	0.95	0010011101010100101111000100100011000111110101000011110100001000	0.78125	0.5702637025910674
25	0	0.9	1010011101010100101111000100100001000111110101000011110100001000	0.78125	0.5395924931141514
26	0	0.9	0010100010001011100000010100100000010000101000010100010001010100	0.78125	0.4795356153909829
27	0	1.0	0010011101010100101111000100100001000011110100000011110100001100	0.71875	0.4355013669441082
28	0	0.9	0010011101010100101110010100100001000111110101000011110100001000	0.8125	0.3927392774266062
29	0	0.9	0010001101010100101111000100100000010011110101000011110100001000	0.8125	0.3996448366320826
30	0	0.925	0100011101010100101111000100100001000111010101000011110100001000	0.90625	0.41096993106050217
31	0	0.95	0010011101010100101111000100100001000111110101100011100001001000	0.8125	0.3786867712585496
32	0	0.95	0010011101010100101111000100100001000111010101000011110100001000	0.84375	0.3343835909247358
33	0	1.0	0110011101010100101111000100100001000111110101100011100001001000	0.84375	0.2837917730006339
34	0	1.0	0100010101010100101111000100100001000111010101000011110100001000	0.875	0.2662744537227668
35	0	1.0	0000011101010100101111000100100001000111010101000011110100001000	0.875	0.2438654989460267
36	0	1.0	0100011101010100101111000100100001000111010101000011100001001000	0.9375	0.19830331222481604
37	0	1.0	1100011101010100101111000100100001000111010101000011100001001000	0.90625	0.1945412981788216
38	0	1.0	0100011101010100101111010100100101000111010101000011110100001000	0.90625	0.21060468102360877
39	0	1.0	0100011101010100101111000100100001000111010101000011110000001000	0.9375	0.22130327888887386
40	0	1.0	0000001101000100101111010100100001000111010101000011110100001000	0.84375	0.21585597152377342
41	0	1.0	0100011101010100101111000100000001000111010101000011110000001000	0.90625	0.20051351037439413
42	0	1.0	0100011101010100101111000100100001000111010101001111110110001000	0.875	0.2210529659609541
43	0	1.0	0100010101010100101111000100000001000110010101000001110001001000	0.84375	0.21633728259966462
44	0	1.0	0100011101010100100111000100100001001111010101001011110101001000	0.90625	0.22470817820510197
45	0	1.0	0100011101010101101111010100100001000111010101100011110100001000	0.875	0.227532279584765
46	0	1.0	0100011101010100001111000100100001010111010101001011110000001000	0.90625	0.2074385939881822
47	0	1.0	0100011101010100101111000100100001000111010101000011110100011000	0.875	0.21106469029372985
48	0	1.0	0100010101010100101111000100100001000101010101000011110001001000	0.96875	0.1834025302470665
49	0	1.0	0100010101010100101111000100100001000111010101001011110101001000	0.9375	0.18974407292901774
50	0	1.0	0100011101010100101111010100100001001111010101001011110101001000	0.96875	0.16766999837426616
51	0	1.0	0100010101010100101111000100100001000111010101001011110001001000	0.96875	0.15154300201278867
52	0	1.0	0100011101010100101111010100100011000111010101000011110101001000	0.9375	0.17851744626234434
53	0	1.0	0000010101010100101111000100100001000111010101001011110101001000	0.90625	0.16908244089967
54	0	1.0	0100011101010100101111000100100001000111010101001011110101001000	0.96875	0.17420443493085763
55	0	1.0	0100110101010100101111010110100001000101010101011011110101001000	0.90625	0.1593794052734171
56	0	1.0	0000010101010100101111010100100001000111010101001011110001001000	0.90625	0.1621050997932006
57	0	1.0	0100111101010100101111010100100001001111010101001011110001001000	0.96875	0.14600764395807142
58	0	1.0	0100010101010100101111000100100001000111010001001011110001001000	0.9375	0.13386664228856912
59	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.16150247621316785
60	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.13736303369746733
61	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.11955368922276782
62	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.11550071505544797
63	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.09395718041099649
64	0	1.0	0100011101010100101111000100100001000111010001001011110001001000	0.96875	0.08480136427612331
65	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.09472877435001971
66	0	1.0	0100011101010100111111000100100001000111010101001011110001001000	0.96875	0.11400787639874757
67	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.12059336939694149
68	0	1.0	0100011101010100101111000100100001000011010001001011110001001000	0.9375	0.10957009495228187
69	0	1.0	0100011101010000101111000100100001000111010101001011110001001000	0.96875	0.1037739733214841
70	0	1.0	0100011101010100101111000110100001000111010101001011110001001000	0.96875	0.12653094169102483
71	0	1.0	0100011101010100101111000100100001000111010101101011110001001000	0.96875	0.09853557299933896
72	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.11674901906074574
73	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.10337330234962996
74	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.0985045082045987
75	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.12069975213591973
76	0	1.0	0100011101010110101111000100100001000111010101001011110001001000	0.96875	0.12372793611869871
77	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.13427374547329574
78	0	1.0	0100011101010100101110000100100001000111010101001011110001001000	0.96875	0.13604441600757317
79	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.12835828469922253
80	0	1.0	0100011101010100101111000110100001000111010101001011110001001000	0.96875	0.12034556356525555
81	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.1152203818054464
82	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.10827349962226494
83	0	1.0	0100011101010100101111000100100001000111010101001011110101001000	0.96875	0.1183498135982659
84	0	1.0	0100111101010100101111000100100011000111010101001011110001001000	0.9375	0.08572214768311154
85	0	1.0	0100011101010100101111000100100001000111110101001011110001001000	0.96875	0.08988056300033459
86	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.07630633512050482
87	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.07826323909954473
88	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.06972135401762432
89	0	1.0	0100011101010100100111000100100001000111010101001011110001001000	0.96875	0.06935863722537611
90	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.07647312816617885
91	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.08837600578636119
92	0	1.0	0100011101010100101111000100100001000111011101001011110001001000	0.96875	0.08343268120944
93	0	1.0	0100011101010100111111000100100001000111010101001011110001001000	0.96875	0.0833963924167922
94	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.08810815569510486
95	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.08720324989102118
96	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.08683500859183828
97	0	1.0	0100011101010100101111000100100001001111000101001010110000001000	0.875	0.11253838281272617
98	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.09886278851128734
99	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.12169163786180932
100	0	1.0	0100011101010100101111000100100001000111010101001011010001001000	0.96875	0.13203165190795316
101	0	1.0	1100011101010100101111000100100001000111010101001011110001001000	0.96875	0.1170545345181574
102	0	1.0	0100011111010100101111000100100001000111010101001011110001001000	0.96875	0.11696014997835955
103	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.11088552580401705
104	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.1074402336984173
105	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.09756683764257051
106	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.09004062987656612
107	0	1.0	0100011101010101101111000100100001000111010101001011110001001000	0.96875	0.09748975838965974
108	0	1.0	0100011101010101101111000100100001000111010101001011110001001000	0.96875	0.07603278773714649
109	0	1.0	0100011101010100101111000100100001000111010001001011110001001000	0.96875	0.07267773901723076
110	0	1.0	0100011101010100101111000100100001100111010101001001110001001000	0.9375	0.09223014192307277
111	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.09308061439769534
112	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.09800157611784338
113	0	1.0	0100011101010100101111000100110001000111010101001011110001001000	0.96875	0.11007596543735013
114	0	1.0	1100011101010100101111000100100001000111010101001011110001001000	0.96875	0.1284039095645792
115	0	1.0	0100011101010100101111000100100001000111010101001011110011001000	0.96875	0.1046263724403048
116	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.0939752551288944
117	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.09943456069432301
118	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.08610926563131513
119	0	1.0	0100111101010100101111000100100001000111010101001011110001001000	0.96875	0.08492584383920938
120	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.08223146045085557
121	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.08332032491799621
122	0	1.0	0100011101010100101101000100100001000111010101001011110001001000	0.96875	0.09627461274447145
123	0	1.0	0100001101010100101111000100100001000111010101001011110001001000	0.96875	0.09932662519890044
124	0	1.0	0100010101010101101111000100100001000101110101001011110001001000	0.9375	0.1123005683197447
125	0	1.0	0101001101010100101111000100100001000111010101001011110001001000	0.9375	0.08791786639085014
126	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.05979327468130308
127	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.061953046460980585
128	0	1.0	0100011101010100001111010100100001000111010101001011110001001000	0.9375	0.057866310962195494
129	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.08176745097807524
130	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.08021408056089668
131	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.07705672576322754
132	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.06972135401762432
133	0	1.0	0100011101010100101101000100100001000111010101001011110001001000	0.96875	0.09023146589696726
134	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.09289750949453852
135	0	1.0	0100011101010100101011000100100001000111010101001010110001001000	1.0	0.10343754781595665
136	0	1.0	0100011101010110101111000100100001000111010101001011110001001000	0.96875	0.10501303113889497
137	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.11454780218242219
138	0	1.0	0110011101010100101111000100100001000111010101001011111001001000	0.9375	0.1057214535883856
139	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.10963562500831776
140	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.09885157360932748
141	0	1.0	0100011101010100111111000100100001000111010101001011110001001000	0.96875	0.06759161783622164
142	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.06508777027836676
143	0	1.0	0100011101010100101111000110100001000111010101001011110001001000	0.96875	0.078251693327439
144	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.07759145073205778
145	0	1.0	0100011101010100101111000000100001000111010101001011110001001000	0.96875	0.05850288451382878
146	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.06834179444126014
147	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.05999604714359816
148	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.06711053808440089
149	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.07471765454913008
150	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.06475508908439341
151	0	1.0	0100011101010100101111000100100001000111010101001011110001001010	0.96875	0.057313304865692576
152	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.05473158714480933
153	0	1.0	0100011101010100101110000100100001000111010101001011110001001000	0.96875	0.07315997019267041
154	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.10299680267255504
155	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.10018891156913848
156	0	1.0	0100001101010100101111000100100001000111010101001011110001001000	0.96875	0.09665640733155212
157	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.10521013604320743
158	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.09061785173296344
159	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.07965029863224327
160	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.07210770389420436
161	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.048330984016397315
162	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.06213148061710284
163	0	1.0	0100011101010100101111000100100001000111010101001011010001001000	0.96875	0.08097555641179671
164	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.07745517544585262
165	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.08043496136569724
166	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.08527089825583838
167	0	1.0	0100011101010100101111000100100001000111010101001011110001101000	0.96875	0.09281905369511984
168	0	1.0	0100011101010100101111000100100001000111010101001011100001001000	0.96875	0.08875109580126501
169	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.08232688305411842
170	0	1.0	0100011101010100101111100100100001000111010111001011110001001000	0.9375	0.08061339552181943
171	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.08973804265661024
172	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.11095674977061115
173	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.10542440994644663
174	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.08102339097655023
175	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.08158209436515518
176	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.0733382315636254
177	0	1.0	0100011101010100101111100100100001000111010101001011110001001000	0.96875	0.07951298528257314
178	0	1.0	0100011101010100101101000100100001000111010101001011110001001000	0.96875	0.08866085241558105
179	0	1.0	0100011101010100101111100100100001000111010101001011110001001000	0.96875	0.0952401362263595
180	0	1.0	0100011101010100101111000100100011000111010101001011110001001000	0.96875	0.0979884742077495
181	0	1.0	0000011101010100101111000100100001000111010101001011110001001000	0.96875	0.10678624429740904
182	0	1.0	0000011101010100101111000100100001000111010101001011110001001000	0.96875	0.10660401985314395
183	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.09869140188442485
184	0	1.0	0100011101010110101111000100100001000111010101001011110001001000	0.96875	0.10375250378452824
185	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.10102722870572639
186	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.10192794797526387
187	0	1.0	0100011101010100101111000100100000000111010101001011110001001000	0.96875	0.0860974517356996
188	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.07127374579635125
189	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.07664614129056266
190	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.09316511305955065
191	0	1.0	0100011101010100101111000100100001000111010101001010110001001000	0.96875	0.09306312138247429
192	0	1.0	0100010101010100101111000100100001000111010101011011110001001000	0.9375	0.08832897707489198
193	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.09523419240801327
194	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.0949905078377625
195	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.09421123302038381
196	0	1.0	0100011101010100101111000100100001001111010101001011110001001000	0.96875	0.0940033407655233
197	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.10720241920543586
198	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.10895073473073694
199	0	1.0	0110011101010100101111000100100001000111010101001011110001001000	0.96875	0.10131556967875552
200	0	1.0	0100011101010100101111000110100001000111010101001011110001001000	0.96875	0.10677514757083417
201	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.06691386172084986
202	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.08090988326148753
203	0	1.0	0000011101011100101111000100100001000111010101001011110001001000	0.9375	0.09051146899398524
204	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.09914819104277817
205	0	1.0	0100011101110100101111000100100001000111010101001011110001001000	0.96875	0.10486352996263021
206	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.10092727427856152
207	0	1.0	0100011101010100101111000100100001000111010111001011110001001000	0.96875	0.08497377374230541
208	0	1.0	0100011100010100101111000100100001000111010100001011110001001000	0.9375	0.0905649711167214
209	0	1.0	0100011101010110101111000100100001000111010101001011110001001000	0.96875	0.10037384544587794
210	0	1.0	0100011101010100101111000100100001000111010101101011110000001000	0.9375	0.10470040404593273
211	0	1.0	0100011101010100101111000100100001000111010101001011110000001000	0.96875	0.10646559103673542
212	0	1.0	0100011101010100101111000100100001000111010101001011110000001000	0.96875	0.11073076069164275
213	0	1.0	0100011101010100101111000100100001000111010101001011111001001000	0.96875	0.09787447431178452
214	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.10528229431709157
215	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.10973678081701174
216	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.10926665502169661
217	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.09572938862170874
218	0	1.0	0100011101010100101111001100100011000111010101001011110001001000	0.9375	0.09225478960527236
219	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.09287843403197904
220	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.0792566809634225
221	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.06916834792112139
222	0	1.0	0100011101010100101111000100100001000111010101001011100001001000	0.96875	0.07388011119943408
223	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.08450316921056539
224	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.08988056300033458
225	0	1.0	0100011101010100101111000101100001000111010101000011010001001000	0.90625	0.10020640115959041
226	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.10710087657389035
227	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.10826135800968638
228	0	1.0	0100011101010100101111000100100001000111010101001011110001001010	0.96875	0.09798243271878773
229	0	1.0	0100011101010100101111000100100001001111010101001011110001001000	0.96875	0.10853996063065774
230	0	1.0	0100011101110100101111000100100001000111010101001011110001001010	0.9375	0.11285537369893622
231	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.11706631932298253
232	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.13409365170398896
233	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.10027247902426889
234	0	1.0	0000011101010100101111000100100001000111010101001011110001001000	0.96875	0.0879487970015421
235	0	1.0	0100011101010100101111000100100001000111000101000011110001001000	0.9375	0.10443096808256878
236	0	1.0	0100011101010100101111000100100001001111010101001011110001001000	0.96875	0.09543755050669872
237	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.07909548987150798
238	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.08989210877244028
239	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.10126005081087734
240	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.10539287041315472
241	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.0779419524897754
242	0	1.0	0100111101010100101111000100100001000111010101001011110001001000	0.96875	0.06351256321579202
243	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.057111511041849104
244	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.06869171869944124
245	0	1.0	0110011101010100101111000100100001000111010101001011110001001000	0.96875	0.07038796316753246
246	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.0775559859651907
247	0	1.0	0100011101010100101111000100100001000111010100001011110001001000	0.96875	0.07995957890597846
248	0	1.0	0100011100010100101111000100100001000111010101001011110001001000	0.96875	0.08033953876243438
249	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.08767310784380522
250	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.08390288445157992
251	0	1.0	0100011101010100101111000100100001000111110101001011110001001001	0.9375	0.09350353897735271
252	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.08361730913492184
253	0	1.0	0100011101110100101111000100100001000011010101001011110001001000	0.9375	0.09597641767891352
254	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.10077324467616423
255	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.10619087818517715
256	0	1.0	0100001101010100101111000100100001000111010101001011110001001010	0.9375	0.06916865729714815
257	0	1.0	0100011101010100101111000100100101000111010101001011110001001000	0.96875	0.07426576834799202
258	0	1.0	0100011101010100101111000100100101000111010101001011110001001001	1.0	0.10296784105107432
259	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.09038598105832815
260	0	1.0	0000011101010100101111000100100001000111010101001011110001001000	0.96875	0.08352628710388944
261	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.08687129738448611
262	0	1.0	0100011101010100101111000100100001000111110101001011110001001000	0.96875	0.10604235708105134
263	0	1.0	0100011101010100101111000100100001000111010101001011110001001000	1.0	0.08232045707457813
