generation	subpopulation	best estimate	genome	ground truth	entropy
0	0	0.9	1101110010100000000010011111000101100111010000100110000010001110	0.6875	0.9908331557945501
1	0	0.825	1100101100100101010011110011001011010000010001011101110100111000	0.6875	0.9757888582542255
2	0	0.9	1011101110010101011111110100101010101001001011110101000000100110	0.6875	0.9681197842994014
3	0	0.85	1011101110010101011111110100101010101001001011110101000000100110	0.6875	0.9614997592212143
4	0	0.85	1111000011000011101011100010011010000000100100011010001000100110	0.75	0.9528745828200695
5	0	0.95	0010010100010100011100101000000111100000110000100110000010001011	0.625	0.9473674897776412
6	0	0.85	0001011101111000011101110101110100011101011000111100000000100110	0.625	0.9201649645739202
7	0	0.9	0010010100010100011100101000000111110001111000011000010000011011	0.65625	0.9168569879591384
8	0	0.81	1010110000101000000010011111000111011111010101000100001001110010	0.6875	0.9238082811524118
9	0	0.85	1110011100010010001110000110001000111000011000111011010100111010	0.625	0.9027810553077709
10	0	0.85	1010110000101000000010011111000101100111010000100110000010001110	0.625	0.9090447645140919
11	0	0.9	1011101110010101011111110100101010101001001011110101001000100110	0.6875	0.854653445303519
12	0	0.95	1101000010000011101011100010011010000000100110011010001000100110	0.78125	0.8013395952638563
13	0	0.95	1101000010001011101011100010011010000000100110011010001000100110	0.8125	0.7561063948447516
14	0	0.95	1101000010000011101011100010011010000000100110011010001000100110	0.78125	0.5963054601991489
15	0	0.925	1101000010001011101011100010011010000000100110011010001000100110	0.8125	0.5481193388289735
16	0	1.0	1101000010000011101011100010011010000000100110011010001000110110	0.75	0.47485736286681435
17	0	0.9	1101000010000011101011100010011010000000100110011010001000100110	0.78125	0.38731884949263506
18	0	0.9	1101000010001011101011100010011010000000100110011010001010100110	0.78125	0.3145040219993927
19	0	0.95	1101000010001011101011100010011010000000100110011010001000101110	0.78125	0.23450808863955055
20	0	0.95	1101000011000011101011100010011010000000100000011010101000100110	0.84375	0.1342308672010008
21	0	1.0	1101000010000011101011100010011010000000100110011010001010100110	0.75	0.12972111908946557
22	0	0.95	1101000010000011101011100010011010000000100000011010001000100110	0.84375	0.13555864754671557
23	0	1.0	1100000010000011101111100010011010000000100110011010101010100110	0.78125	0.15759241769799262
24	0	1.0	1100000010000011101011100010011010000010100000011010101100100110	0.84375	0.1499202856230567
25	0	0.95	1101000010000011101010100010011010000000100000011010101000100110	0.90625	0.1528990932864703
26	0	0.95	1101000010000011101010100010011010000000100000001010101000100110	0.875	0.15295196916521647
27	0	1.0	1101000010000011101011100010011010000001100000011010101000100110	0.84375	0.14347236195149665
28	0	1.0	1100000010100011101010100010011010000000100000001010101000100110	0.875	0.13596975793407473
29	0	1.0	1001000010000011101011100010011010010000100000011010101000100110	0.9375	0.14139711217663126
30	0	1.0	1001000010000011101011100010011010000000100000011010101000100110	0.90625	0.12043462984339307
31	0	1.0	1101000010000011101001100010011010010000100000011010101000100110	0.875	0.13418757156292516
32	0	1.0	1100000010001011001011100010011010000000100000001010101000100110	0.8125	0.1526382577852979
33	0	1.0	1101000010000011101011100010011010010001100000011010101000100110	0.875	0.1606603498020874
34	0	1.0	1101000010000011001001100010011010010000100000011010101000100110	0.84375	0.1363688041567139
35	0	1.0	1100001010000011101011100010011010010000100000011011101000100110	0.8125	0.1545135544521292
36	0	1.0	1001000010000011101010100010011010010000100000011010101000100110	0.96875	0.14764155280795072
37	0	1.0	1101000010000011101010100000011010000000100000111010101000100110	0.90625	0.1475982882390938
38	0	1.0	1001000010000011101011100010011010010000100000011010111000100110	0.96875	0.14143642321906139
39	0	1.0	1101000010000011101011100010011010010000100000011010101000100110	0.90625	0.13250919793801433
40	0	1.0	1100000010000011101010100010011010000000100000111010101000100110	0.96875	0.11100171175461013
41	0	1.0	1100000010000011101010100010011010000000100000011010101000100110	0.9375	0.11456890299573703
42	0	1.0	1001000010000011101011100010011010010000100000011010101000100110	0.9375	0.11833839927308688
43	0	1.0	1001000010000011101010100010011010010000100000111010101000100110	1.0	0.12993540847827778
44	0	1.0	1101000010000011101010100010011010000000100000111010101000100110	0.9375	0.1154916439995955
45	0	1.0	1001000010000011101000100010011010010000100000111010101000100110	0.96875	0.1104746996519081
46	0	1.0	1001000010000011101010100010011010010000100000111010101000100110	1.0	0.10146009482112027
47	0	1.0	1001000010000011101010100010011010010000100000111010101000100110	1.0	0.09307106359749868
48	0	1.0	1001000010000011101010100010011010010000100000111010101000100110	1.0	0.0722231480475773
49	0	1.0	1001000010000011101010100010011010010000100000111010101000100110	1.0	0.06522905954966801
50	0	1.0	1001000010000011100010100010011010010000100000111010101000100110	0.96875	0.06407721042274316
51	0	1.0	1001000010000011101010100010011010010000100000111010101000100110	1.0	0.04320922528335388
52	0	1.0	1001000010000011101010100010011010010000100000111010101000100110	1.0	0.04500628027078318
53	0	1.0	1001000010000011101010100010011010010000100000111010101000100110	1.0	0.04815824715237707
54	0	1.0	1001000010000011101010100011011010010000100000111010101000100110	0.96875	0.0569793769097578
55	0	1.0	1001000010000011101010100011011010010000100000111010101000100100	0.9375	0.0576462954356927
56	0	1.0	1001000010000011101010100010011010010000100000111010101000100110	1.0	0.05028798333377974
57	0	1.0	1001000010000011101010100010011010010000100000111010101000100110	1.0	0.04514898153652858
58	0	1.0	1001000010000011101010100010011010010000100000111010101000100110	1.0	0.07013760266672804
59	0	1.0	1001000010000011101010100010011010010000100000111010101000100110	1.0	0.08210030495721589
60	0	1.0	1001000010000011101010100010011010010000100000111010101000100110	1.0	0.07766239843828829
61	0	1.0	1001000010000011101010100010011010010000100000111010101000100110	1.0	0.060489919429486054
62	0	1.0	1001000010000011101010100010011010010000100000111010101000100110	1.0	0.05635590526821839
63	0	1.0	1001000010000011101010100010011010010000100000111010101000100110	1.0	0.05305999035891771
64	0	1.0	1001100010000011101010100010011010010000100000111010101000100110	0.96875	0.05368470876241852
65	0	1.0	1001000010000011101010100010011010010000100001111010101000100110	0.96875	0.06658663020023815
66	0	1.0	1001000010000011101010100010011010010000100000111010101000100110	1.0	0.05705130325443995
67	0	1.0	1001000010000011101010100010011010010000100000111010101000100110	1.0	0.04567164265872991
68	0	1.0	1001000010000011101010100010011010010000100000111010101000100110	1.0	0.04729596078213897
69	0	1.0	1001000010000011101010100010011010010000100000111010101000100110	1.0	0.05420198196854459
70	0	1.0	1001000010000011101010100010011010010000100000111010101000100110	1.0	0.050781855619667624
71	0	1.0	1001000010000011101010100010011010110000100000111010101000100110	0.96875	0.05587357875443621
72	0	1.0	1001000010000011101010100010011010010000100000111010101000100110	1.0	0.04861638654788811
73	0	1.0	1011000010000011101010100010011010010000100000111010101000100110	0.96875	0.05483239766414742
74	0	1.0	1001000010010011101010100010011010010000100000111010101000100110	0.96875	0.04107379180984921
75	0	1.0	1001000010000011101010100010011010010000100000111010101000100110	1.0	0.049461429853918486
76	0	1.0	1001000010000010101010100010011010010000100000111010101000100110	0.96875	0.048967557568030604
77	0	1.0	0001000010000011101010100010011010010000100000011010101000100110	0.9375	0.061477664001261825
78	0	1.0	1001000010000011101010100010011010010000100000111010101000100110	1.0	0.049955302139806375
79	0	1.0	1001001010000011101010100010011010010000100000111010101000100110	0.96875	0.06543894129850925
80	0	1.0	1001000010000011101010100010011010010000100000111010101000100110	1.0	0.06146487146719471
81	0	1.0	1001000010000011101010100010011010010000100000111010101000100110	1.0	0.04107379180984921
82	0	1.0	1001000010000011101010100010011010010000100000111010101000100110	1.0	0.04564285382241647
83	0	1.0	1001000010000011101010100010011010010000100000111010101000110110	0.96875	0.056545885196446356
84	0	1.0	1001000010000011101011100010011010010000100000111010101000100110	0.96875	0.047254070035731656
85	0	1.0	1001000010000011101010100010011010010000100000111010101000100110	1.0	0.049490218690231916
86	0	1.0	1001000010000011101010100010011010010000100000111010101000100110	1.0	0.0425081300050303
87	0	1.0	1001000010000011101010100010011010010000100000111010101000100110	1.0	0.06029993950125809
88	0	1.0	1001000010000011101010100010011010010000100000111010101000100110	1.0	0.05872290004033158
89	0	1.0	1001000010000011101010100010011010010000100000111010101000100110	1.0	0.04519626019901115
90	0	1.0	1001000010000011101010100010011010010000100000111010101000100110	1.0	0.04106224603774349
91	0	1.0	1001000010000011101010100010011010010000100000111010101000100110	1.0	0.05438041612466684
92	0	1.0	1001000010000011101010100010011010010000100000111010101000100110	1.0	0.045327415692650835
93	0	1.0	1001000010000011101010100010011010010000100000111010101000100110	1.0	0.037749088064235076
94	0	1.0	1001000010000011101010100010011010010000100000111010101000100110	1.0	0.02985532230605368
95	0	1.0	1001000010000011101010100010011010010000100000111010101000100110	1.0	0.031669620357690706
96	0	1.0	1001000010000011101010100010011010010000100000111010100000100110	0.96875	0.0410737918098492
97	0	1.0	1001000010000011101010100010011010010000100000111010101000100110	1.0	0.044702387913123254
98	0	1.0	1001000010000011101010100010011010010000100000111010101000100110	1.0	0.049081469997462567
99	0	1.0	1001000010000011101010100010011010010000100000111010101000100110	1.0	0.04250813000503031
100	0	1.0	1001000010000011101010100010011010010000100000111010101000100110	1.0	0.046760197749843774
101	0	1.0	1001000010000011101010100010011010010000100000111010101000100110	1.0	0.04533896146475654
102	0	1.0	1001000010000011101010100010011010010000100000111010101000100110	1.0	0.050734576957185064
103	0	1.0	1001000010000011101010100010011010010000100000111010101000100110	1.0	0.05862834271536646
104	0	1.0	1001000010000011101010100010011010010000100000111010101000100110	1.0	0.05092455688541303
105	0	1.0	1001000010100011101010100010011010010000100000111010101000100110	0.96875	0.05749789687784528
106	0	1.0	1001000010000011101010100010011010010000100000111010101000100110	1.0	0.048824856302285204
107	0	1.0	1001000010000011101111100010011010010000100000111010101000100110	0.9375	0.0519123014571888
108	0	1.0	1001000010000011101010100010011010010000100000111010101000100110	1.0	0.06708050248612604
109	0	1.0	1001000010000011101010100000011010010000100000111010101000100110	0.96875	0.05677215391732212
110	0	1.0	1001000010000011101010100010011010010000100000111010101000100110	1.0	0.07023246936771993
111	0	1.0	1101000010000011101010100010011010010000100000111010101000100110	0.96875	0.06661666579851298
112	0	1.0	1001000010000011101010100010011010010000100000111010101000100110	1.0	0.05372659950882583
113	0	1.0	1001000010000011101010100010011010010000100000111010101000100110	1.0	0.05836018324808338
114	0	1.0	1001000010000011101010100010011010010000100000111010101000100110	1.0	0.06348763927322883
115	0	1.0	1001000010000011101010110010011010010000100000111010101000100110	0.96875	0.06699133307723619
116	0	1.0	1001000010000011101010100010011010010000100000111010101000100110	1.0	0.06570637207835409
117	0	1.0	1001000010000011101010100010011010010000100000111010101000100110	1.0	0.05323272722293794
118	0	1.0	1001000010000011101010100010011010010000100000111010101000100110	1.0	0.04664784145839997
119	0	1.0	1001000010000011101010100010011010010000100000111010101000100110	1.0	0.05127572790555551
120	0	1.0	1001000010000011101010100010011010010000100000111010101000100110	1.0	0.047979812996254825
121	0	1.0	1001000010000011101010100010011010010000100000111010101000100110	1.0	0.06989409088164457
122	0	1.0	1001000010000011101010100010011010010000100000111010101000100110	1.0	0.03230619390932399
123	0	1.0	1001000010000011101010100010011010010000100000111010101000000110	0.96875	0.04269810993325827
124	0	1.0	1001000010000011101010100010011010010000100000111010101000100110	1.0	0.04435121689298077
125	0	1.0	1001000010000011101010100010011010010000100000111010101000100110	1.0	0.048663665210370674
126	0	1.0	1001000010000011101010100010001010010000100000111010101000100110	0.96875	0.05273885493705005
127	0	1.0	1001000010000011101010100010011010010000100000111010101000100110	1.0	0.05372659950882582
128	0	1.0	1001000010000011101010100010011010010000100000111010101000100110	1.0	0.04616551494461779
129	0	1.0	1001000010000011101010100010011010010000100010111010101000100110	0.96875	0.04632670603653232
130	0	1.0	1001000010000011101010100010011010010000100000111010101000100110	1.0	0.04865211943826496
131	0	1.0	1001000010000011101010100010011010010000100000111010101000000110	0.96875	0.048169792924482785
132	0	1.0	1001000010000011101010100010011010010000100000111010101000100110	1.0	0.04842640661966015
133	0	1.0	1001000010000011101010100010011010010000100000111010101000100110	1.0	0.04402423299110942
134	0	1.0	1001000010000011101010100010011010010000100000111010101000100110	1.0	0.043685854505034045
135	0	1.0	1001000010000011101010100010011010010000100000111010101000100110	1.0	0.049651409782146445
136	0	1.0	1001000010000011101010100010011010010000100000111010101000100110	1.0	0.05853292011210362
137	0	1.0	1001000010000011101010100010011010010000100000111010101000100110	1.0	0.06627119207047251
138	0	1.0	1001000010010011101010100010011010010000100000111010101000100110	0.96875	0.06087613248031494
139	0	1.0	1001000010000011101010100010011010010000000000111010101000100110	0.96875	0.049908023477323815
140	0	1.0	1001000010000011101010100010011010010000100000111010101000100110	1.0	0.06709774555033376
141	0	1.0	1001000010000011101010100010011010010000100000111010101000100110	1.0	0.06357736458438965
142	0	1.0	1001000010000011101010100010011010010000100000111010101000100110	1.0	0.053970111293909315
143	0	1.0	1001000010000011101010100010011010010000100000111010101000100110	1.0	0.06458235222037316
144	0	1.0	1001000010000011101010100010011010010000100000111010101000100110	1.0	0.05705130325443995
