generation	subpopulation	best estimate	genome	ground truth	entropy
0	0	0.95	0010000101010100101110000100000000110010111001010100111100010110	0.6875	0.9888307252283789
1	0	0.85	0100001001011110110000011001000100000110101111000110001101000101	0.65625	0.9693849500997087
2	0	0.9	0001000000000010001110000101110001000100011101001111011011110110	0.6875	0.947007099321126
3	0	0.9	0110111100010010100111011010011000110011001111011001011100010110	0.625	0.9433520797605082
4	0	0.8	0001000000000010001110000111110011011001101111000011110001101101	0.65625	0.9375627626965614
5	0	0.9	1001111101001110101010110010110111000110110100101100100100100101	0.6875	0.9298362357800851
6	0	0.9	0111100001100101010000011001000101101110000011000000111100100000	0.75	0.9241950441087053
7	0	0.85	1010010001100101010000011001000101101110000011000000111100100000	0.71875	0.8986692972043246
8	0	0.9	1010010000000010011111000101110101101110000111000011111101100000	0.59375	0.8693401792102946
9	0	0.9	0011101001010110101110000101000000110010111001010100111100011100	0.75	0.8565716107634304
10	0	0.85	0001000000100101010000011001000101111110000011000000111100100000	0.71875	0.8476750089465911
11	0	1.0	0001000000000010001110000101110001000100101010101110001101010111	0.71875	0.819235835733119
12	0	0.85	0011100001010110101110100101000110100000100001111100111100110110	0.625	0.7963190436985712
13	0	0.8	0011100000100101010010011101000101110010111001010100111100010111	0.6875	0.7791086403102266
14	0	0.9	0001000000100101010000011001000101100001000011000000111100100000	0.71875	0.7392320701047261
15	0	0.9	0001000000100101010000011001000101101110000011000000111100111111	0.65625	0.707337963971893
16	0	0.85	0011100001100101100001001001010000110010111001010100111100010001	0.75	0.7032935362352091
17	0	0.9	0111100001100101100001101011010000110010111001010100111100010001	0.75	0.6892747803454132
18	0	0.9	0011101001000101010000010001000101111110111001010100111100010001	0.78125	0.6806732231135588
19	0	0.95	0011100001110101100001001001010000110010111001010100111100010001	0.71875	0.6729423064230601
20	0	0.95	0011101001000101010000010001000101111110111001010100111100010001	0.78125	0.6656305231596428
21	0	0.9	0011001001010110101110000101000000110000010100101010000101000011	0.75	0.6366783502028673
22	0	0.85	0011001001010110101110000101100000110000010100101010001101000000	0.75	0.6467639615910136
23	0	0.9	0011101001010010101110011101100101111110111001010010111100010001	0.625	0.6168818524863448
24	0	0.95	0011101001000101010000010001000101111110111001010100110100010001	0.8125	0.6233761313232188
25	0	0.95	0011100001100101010001010001000100010000111001010000111100010001	0.8125	0.637459564866386
26	0	0.95	0011100000100100010000001101000000110000000011001100111110010001	0.6875	0.6349005683950942
27	0	0.95	0011100001100101010011010001000101111110111001010101111100010001	0.8125	0.6226194949854779
28	0	1.0	0011100001100101010011010001000101111110111001010101111100010001	0.8125	0.6018410716054041
29	0	0.95	0111100001100100010000011101000000110000010110101010001101001001	0.65625	0.5413523473393165
30	0	1.0	0011100001100101010001010001000100110110111001010101111100010001	0.78125	0.5592861725265532
31	0	0.95	0011100001100101010000011001000101110000011101010100111110010001	0.8125	0.4933721694566073
32	0	1.0	0011100001100101010011010101000101111000011101010100111100010001	0.875	0.5072822501911285
33	0	0.95	0111100001100001010011010001000101111110111001010101111100010001	0.8125	0.5027780736524259
34	0	1.0	0011100001100101010011010001000101110000011001010101111100010001	0.875	0.48281163791332116
35	0	1.0	0011100001100101010011010001000101110000011001010101111100010001	0.875	0.4648789773158253
36	0	0.95	0111100000100101010000111001000101110000011101010100111100010001	0.8125	0.48214185288943046
37	0	0.95	0011101001100001010011010001000101111110111000010010001110010001	0.71875	0.3855216633740362
38	0	1.0	0111100001101101010011010001000101110000011001010101111100010001	0.875	0.3518625878176851
39	0	1.0	0011100001100101010011010101000101111000011001010101111100010001	0.875	0.32161969612219554
40	0	1.0	0111100011100101010000111001000101110000111001010010001110010001	0.90625	0.3210412425141131
41	0	0.95	0011100001100101010011010101000101111000011101010100111100010001	0.875	0.2767622125419956
42	0	1.0	0001100001000101010011010001000101111000011001010101111100010001	0.84375	0.24922086924520392
43	0	1.0	0011100001100101010011010101000101111000011001010101111100010001	0.875	0.24791411260509155
44	0	1.0	0111100001101111010011010001000101110000011001010101111100010001	0.84375	0.26129288890505836
45	0	1.0	0011100001100101010011010101000101111000011011010101111100010001	0.84375	0.24038243730902542
46	0	1.0	0011100001101111010011010001000101111001011001010101111100010001	0.8125	0.22335666729121367
47	0	1.0	0011100001100101010011110001000101110000011001010101111100010001	0.90625	0.21931643879063167
48	0	1.0	0011100001100101010011010001000001011000011011010100111100010001	0.84375	0.22782375726294765
49	0	1.0	0011100001100101010011110001000101110000011001010100111100010001	0.9375	0.22624905959415
50	0	1.0	0110100001100101010011110001000101110000011001010101111100010001	0.90625	0.2367341700478961
51	0	1.0	0111100001100101010011110001000101111000011101010100111100010001	0.96875	0.23156213985097546
52	0	1.0	0011100001100101010111010001000101111000011001010101110100010001	0.96875	0.2232038859432951
53	0	1.0	0011100000100101010011010001000101111000011001010101110100010001	0.90625	0.20061035422691983
54	0	1.0	0011100001100101010011010001000101111000011001010101110100010001	0.9375	0.20621400421985886
55	0	1.0	0111100001100101010111010001000101111000011000010101011100010001	0.90625	0.197313481985191
56	0	1.0	0111100001100101010111010001000101111000011001010101110101010001	0.96875	0.18065298083251616
57	0	1.0	0111100000100101010111010001000101111001011001010101111100010001	0.90625	0.1702387023942491
58	0	1.0	0111100001100101010011110001000101111000011001010100111100010001	1.0	0.18254688426008747
59	0	1.0	0111100001100101010111010001000101111000011001010101111100010001	0.96875	0.1671871293916694
60	0	1.0	0111100001100101010111010001000101111000011001010101110100010001	1.0	0.18208213125387807
61	0	1.0	0111100001100101010111110001000111111000011101010100111100010001	0.90625	0.17229472194380743
62	0	1.0	0111100001100111010111010001000101111000011000010101110100010001	0.9375	0.17506577687804187
63	0	1.0	0111100001100101010111010001000101111000011001010101110100010000	0.96875	0.15989443199323253
64	0	1.0	0111100001100101010111010001000001111000011001010101110100010001	0.96875	0.1558618250715986
