generation	subpopulation	best estimate	genome	ground truth	entropy
0	0	0.85	0111111000000101101111101100010110011011110101111001010101111110	0.625	0.9849611207837076
1	0	0.8	1110101001011111001101001000010000000000101011000101100110000101	0.59375	0.9799084028214868
2	0	0.8	1110101001011111001101001000000011110111101011111001101010011001	0.65625	0.9737550701685731
3	0	0.9	1110110001110111010010001101000100100110010010111010010100110001	0.65625	0.9659268543744143
4	0	0.825	1110110001110111010010001101000100100110010010111010010100110001	0.65625	0.9605772474115495
5	0	0.85	0111011001001101010101010111000001001101010011000101100110000101	0.6875	0.9554469968094537
6	0	0.8	1000010001110110110010000011000000110111100101001000000011000101	0.625	0.9405753965337954
7	0	0.85	0101000011101001110101011101000100101101010011000101100110000101	0.65625	0.933438877239401
8	0	0.85	0000001101000101001111111100100000010000101011000000000010001000	0.65625	0.9184370668786421
9	0	0.8166666666666667	0010101001111000110101000111000001001101010011001001100110111000	0.6875	0.9202813859448541
10	0	0.85	0000010011101001110010000001000000110111100100001000000011000101	0.65625	0.9044135605256062
11	0	0.9	1110101001011111001101001000000101101101110100111000010110000101	0.71875	0.8863588961082824
12	0	0.925	1110101001011111001101001000000101101101110100111000010110000101	0.71875	0.8863208588162159
13	0	0.9	0101000011101001010010001101000100000000101011000000000011000101	0.71875	0.8781109650408998
14	0	0.825	0101000011101001010010001101000100000000101011000000000011000101	0.71875	0.874114094649555
15	0	0.95	0010110001110110101101001000010000000000101011000000000110000101	0.71875	0.846957732645728
16	0	0.9	0101000011101001110101011101000100100110101111011111101111000101	0.625	0.8635352924738826
17	0	0.8166666666666667	0010110001110110101101001000010000000000101011000000000110000101	0.71875	0.8650968194357311
18	0	0.85	0000101001110010110010000000100010000000101011000000000011000101	0.71875	0.8573889725697745
19	0	0.85	0010111000111000100100001001111000100000101011000000000010000101	0.625	0.8370800345675237
20	0	0.9	0010111001110010110010000000100010000000101011000000000011000101	0.75	0.8102459286385445
21	0	0.9	0010110001110110101101001000010000000000101011000000000010001101	0.71875	0.7971592003722213
22	0	0.85	0000011111111100000000000000010100000000101011000000000011000101	0.78125	0.7555435357095713
