generation	subpopulation	best estimate	genome	ground truth	entropy
0	0	0.85	0111111000000101101111101100010110011011110101111001010101111110	0.625	0.9849611207837076
1	0	0.9	0111010001011011001111001001011011101110100001100010010001010001	0.59375	0.9758520037826036
2	0	0.8	1101001111110000110101100110100010101010100100111000000110111110	0.59375	0.9555700295594262
3	0	0.9	0101000011101000010111000111101111011111110111111101010111101000	0.65625	0.9496773079024899
4	0	0.85	0100111010010010010001011111001000000100000010010101000000111010	0.625	0.9335213485346953
5	0	0.85	0101000011101000000000001101001000000100000010010001100000111110	0.6875	0.916866565334954
6	0	1.0	0100000001011100010111000111101111111111110011111100110001101000	0.71875	0.9067619509431805
7	0	0.925	0100000001011100010111000111101111111111110011111100110001101000	0.71875	0.9138349943572291
8	0	0.8833333333333333	0100000001011100010111000111101111111111110011111100110001101000	0.71875	0.9032286286958143
9	0	0.9	1111111000000011001100010110111110011111000000100000100110000101	0.65625	0.9034194501254216
10	0	0.85	0101000011101001010101011011001000000001000000100000100110000101	0.71875	0.9010056857031251
11	0	0.9	1010001000000001001100010110110110110111000000101010000000101101	0.71875	0.8873618376560645
12	0	0.875	1010001000000001001100010110110110110111000000101010000000101101	0.71875	0.8532995404504026
13	0	0.9	1111111000000011001100010110111110011111000000100000100110000101	0.65625	0.8420444192679394
14	0	0.9	1010001011110001000001111111001000000101100000101010000000000101	0.71875	0.8155607350223985
15	0	0.9	0011000100000011001100000010110110010011000000101010000001101111	0.75	0.7698428782696132
16	0	0.85	0111111000000101110101011111101101111111110111111010000000101111	0.71875	0.7947329023167875
17	0	0.95	0101000011101001111101001000010000000000000000100000100110000101	0.71875	0.7842806099844156
18	0	0.9	0111111000000011001100000110111110011011000000101010000001101111	0.75	0.7909767033442782
19	0	0.9	1101111000000111001100000110111110011011000000101010000000101111	0.75	0.7576177428444668
20	0	0.95	0111111000000011001110010110111110011111000000101010000000101111	0.6875	0.7200302355347017
21	0	1.0	0011000100000011001100010110111100000100000010010001010101111110	0.6875	0.7075072388210395
22	0	1.0	1111111000000001000001111111001000000101100001111000000000101001	0.75	0.7231611916280635
23	0	0.95	0011000100000011001100000110111110011011000000101011000001101111	0.8125	0.6812597387928447
24	0	0.95	0011000100000011001100010110111110011011000011000000000010000101	0.59375	0.7129450729146031
25	0	0.9125	0011000100000011001100000110111110011011000000101011000001101111	0.8125	0.6786175274112417
26	0	0.9	1111000100000011001100000110111110011011000000101011000001101111	0.8125	0.6350360372227429
27	0	0.8916666666666667	0011000100000011001100000110111110011011000000101011000001101111	0.8125	0.6320399352048293
28	0	0.95	1111111000000101000000000101001110011111000000101010000000101001	0.78125	0.5784954311139999
29	0	0.9	1101111001000011001100010110111110011110000000101010000001101011	0.78125	0.5469837005577435
30	0	0.8777777777777778	0011000100000011001100000110111110011011000000101011000001101111	0.8125	0.5005778435534332
31	0	0.9	0111111000000001000000000101001110010110000000101010000000101111	0.75	0.5223047564566754
32	0	0.95	1001000100000011101100000110111110011011000100101011000001101111	0.875	0.461876086192049
33	0	0.95	0011000100000011001100000111001110011111000000101010000000101001	0.6875	0.4173226365651391
34	0	0.95	1111111001000011001010010110111010011110000000101010000001101011	0.71875	0.3818415689217842
35	0	0.95	1001111000000011101100000110111110011110000000101010000001001111	0.90625	0.3714365070888067
36	0	0.925	1101111000000001010000100101001110010110000000101010000000101111	0.75	0.3795111042545821
37	0	1.0	1101111000000010001000010110111110011110000000101010000001101111	0.90625	0.34860026986922454
38	0	1.0	1001111000000011101100000110111110011010000010101010000001101001	0.8125	0.31580199038465084
39	0	0.975	1001111000000011101100000110111110011110000000101010000000101111	0.90625	0.2933455946109743
40	0	1.0	1001111000000011101100000110111110011110000000101010000001101111	0.9375	0.29037494606663006
41	0	1.0	1001111000000011101100000110111110011110000000101010000001101111	0.9375	0.2630776369772641
42	0	1.0	1001111000000011101100000110111110011110000000101010000001101111	0.9375	0.22654224112339622
43	0	1.0	1001111000000011101100000110111110011110000000101011000101101111	0.9375	0.20733353588194153
44	0	1.0	1101111001000011101100000110111110011110000000101011000000001111	0.84375	0.1852561138677782
45	0	1.0	1001110000000011101100000110111110011110000000101010000001101111	0.90625	0.18899496732841506
46	0	1.0	1011111000000011101100000110111110011110000000101010000001101111	0.90625	0.17183922814802766
47	0	1.0	1001111000000011101100000100111110011110000000101011000001101111	0.9375	0.1556986470587638
48	0	1.0	1001111000001011101100000110111110011110000000111011000001101111	0.96875	0.13654005745081338
49	0	1.0	1101111000000011101100000110111110011110000000101010000001101111	0.90625	0.11923814193550639
50	0	1.0	1001111000000011101100000100111110011110100000101011000001101111	0.90625	0.12159591554259458
51	0	1.0	1001111000000011101100000110111110011110000000101011000001101111	0.96875	0.11159959675179083
52	0	1.0	1001111000000010101100000110111110011110000000101011000101101111	0.96875	0.10092510586440513
53	0	1.0	1001111000000011101100000110111110011110000000111011000001101111	1.0	0.1012957016699355
54	0	1.0	1001111000000011101100000110111110011110000000111011000001101111	1.0	0.11247860546769585
55	0	1.0	1001111000000011101100010110111110011110000000111011000001101111	0.96875	0.09287231509619248
