generation	subpopulation	best estimate	genome	ground truth	entropy
0	0	0.95	1101101101110100100100101111000101011000111010001101110101110101	0.625	0.9897119348040077
1	0	0.85	1101001111110111100111010001001110000011001010001011001001000010	0.625	0.9800562002015007
2	0	0.8	0000010111110001010010011101110110000110000111010101110111001110	0.59375	0.9652901404494688
3	0	0.9	1001001110111111011100000111101110101010010000000010101100010010	0.59375	0.9530386236676477
4	0	0.85	0000010000000101110110001010000100101101100111011010010111100101	0.625	0.9418316972305617
5	0	0.95	1001110110010111010001100000110001101001011010010010010010100010	0.65625	0.9376457275467056
6	0	0.9	1001110110010000101010111100111100010101100000000010100111001111	0.84375	0.930766480036191
7	0	0.85	1110111100001001101010111110011011110010101110111111010100111010	0.6875	0.9136400814496927
8	0	0.85	1001110110010100011101000110010110010010101100001100111110000101	0.65625	0.908090363858709
9	0	0.85	0111001011010111100111101110110110110010101100001000010100110111	0.625	0.9071902537622533
10	0	0.85	0101110110010100011101000110010110010010100100001100111100100101	0.6875	0.8874342272903557
11	0	0.9	1001110110001001101010111110011100010101100110110000010100100100	0.59375	0.8796161780432389
12	0	0.8	1110111101011100101111011110010110110010011010001001111100011101	0.625	0.8848361006000989
13	0	0.85	0101110110011101101111010000001101110010100100000011010110010110	0.59375	0.8700130418359449
14	0	0.9	1001110111110000101010100110101110111010010000110010010111101001	0.59375	0.8581029853673107
15	0	0.85	1001110110010111011101000110010010110010011010010010010000010111	0.625	0.8592350148796047
16	0	0.85	1001110110011111011110000110111010000110011010001001110100100100	0.625	0.8672707617481773
17	0	0.85	0101111110010111011101000110010010110010011010010010010000010111	0.65625	0.8598161550210811
18	0	1.0	0001010110010100011101100000001001001010010010010010100100100100	0.78125	0.8438791988509514
19	0	0.85	1001000011001101101110110000001001101010010001000111100111100011	0.625	0.8422395445666752
20	0	0.85	1101010111010000101010100111011100100010010001000111100000010010	0.59375	0.8438990977233662
21	0	0.9	0101100110010010101010000110011110110101100100000101110110110011	0.59375	0.8428498723645889
22	0	0.9	1000011101011100101111000000001001100010100010000111100110010010	0.625	0.8242900881655223
23	0	0.85	0010011101011100101111000010101010111010100110000011010001010111	0.65625	0.7861717724241432
24	0	0.9	1101010111010000101010110001001001100010101010001010110100100101	0.625	0.7758197916874107
25	0	0.9	1100111101010100001101011110001010111010100100000011010100100010	0.6875	0.7750064058192333
26	0	0.9	1001111101011000101111011110110001110010100101010001110110110011	0.625	0.7707622307706467
27	0	0.85	1110111101011100101010100110001011001111100110110001100100010110	0.65625	0.7748398045529549
28	0	0.9	0010011101011100101111010110101001010101100110001100010000010111	0.6875	0.7913026605327942
29	0	0.9	1110111110011010000111010001001001000111100100000011010000010000	0.71875	0.7818172183293405
30	0	0.85	1001111101011010000110000001000101010101000101010001010110010110	0.75	0.7853145878661107
31	0	0.9	1000111110011110001111010100001010001111100110110001000001010010	0.78125	0.759603201346883
32	0	0.95	1101010111010000000011010110101001100001000100000011100001010010	0.625	0.7221021154087132
33	0	0.85	1110011101010000000111010100000101010101100101010001000000010110	0.71875	0.7295937238110797
34	0	0.95	1011011110010000001011010001001001100010100001000110010000010010	0.6875	0.7176507401339645
35	0	0.9	1111011111011110001111010001001010111011100100000011010000010010	0.71875	0.7206445523719687
36	0	0.9	0010011110010000001011010001001001100010100001000110010100010010	0.78125	0.7271779221694532
37	0	0.9	1000011011000010010111010001001001100010100001010001000001011000	0.71875	0.7152875804211545
38	0	0.85	1101111111000010100111010001001000100011100001000110010000010010	0.625	0.6763388537284769
39	0	0.9	1101111111001010100111010001001010110101100000110000111100010010	0.6875	0.6482144768167764
40	0	0.9	1011011110010000001111010001001010111011100000110000111100010010	0.75	0.6358953701115503
41	0	0.85	1011011110000000000001010111111100011110100000000001000000010010	0.71875	0.6539106302923473
42	0	0.9	0011011101010000001011010001001001010101100100000011010000010010	0.75	0.6511763155958203
43	0	0.9	1101111101000010010111010001001001010101101000111001111100010010	0.6875	0.6610550462487063
44	0	0.9	1011011110010000001011010001101001010010100100000001110000010000	0.6875	0.6634650108511482
