generation	subpopulation	best estimate	genome	ground truth	entropy
0	0	0.82	1100001101010001001001100000101010000010110001111100111001000111	0.625	0.99202150427568
1	0	0.76	1001001100101100110011000101101100011011110101100101010110010110	0.65625	0.9807087928438849
2	0	0.8	1101010111000110011100010110010011110111100011110010110100001110	0.625	0.9636083337237809
3	0	0.82	1001100011100010110110001011011001001000000111111000111001100000	0.6875	0.9533679327590443
4	0	0.84	0010001111011110011111100010011000011001000011011111001111100010	0.6875	0.9483331024850665
5	0	0.84	0100101010011110000011011010110101001010100111000010110101001011	0.78125	0.9487681129402457
6	0	0.9	0100101010011110000011011011110101001010100111001010101111111101	0.8125	0.9400337813554117
7	0	0.82	1001001100111110001010111001000110101010100111000011110100101001	0.625	0.934366874252631
8	0	0.82	0101101000001100110011001111011000111011000110010001110101100010	0.6875	0.927737759792711
9	0	0.78	0000101010011110000011011011110101001000100111001011011111111101	0.71875	0.930595169253341
10	0	0.84	1001001100111110001100010000101110111011100111100010110101001011	0.75	0.9226680810295101
11	0	0.84	1001001100111110001100010000101110111001100111100010110101001011	0.71875	0.8976344484596034
12	0	0.8	0101101000011100110011001100001011011010100111101001100101100010	0.71875	0.8452587457455671
13	0	0.82	1001101000000101000011011010111011011010100000100000111110011111	0.71875	0.8059772188391948
14	0	0.8	1001001100111110001100010000101110111011100111100010110101001011	0.75	0.8001954863339024
15	0	0.8	0100001111011110001100010010101110111011000110010001110101100000	0.625	0.8070862987305035
16	0	0.82	0111001111101101100101110110010011110110000111001011011111111101	0.6875	0.7911512037700206
17	0	0.82	0100001111011110001100010010101110111000000100101001110101001110	0.65625	0.7616939437699594
18	0	0.8	0100100000001110000010001010101111111101000000100001110101101110	0.625	0.7753064202485521
19	0	0.82	0100101111001110010001101111011100101010000110010001111111011101	0.6875	0.73457225799897
20	0	0.78	1000111100111100000110111010101110111011000100100010111100011001	0.65625	0.7246292725212472
21	0	0.8	0000000000001110001010001010101111111101000000100001110101101110	0.6875	0.7365703738757634
22	0	0.84	1001111000001100000010001010101111111101000000100001110101011001	0.6875	0.7080498416564437
23	0	0.78	1001100110011010001110111010101111101010000100101011111111111101	0.6875	0.6945856627480335
24	0	0.78	1001101111111101101111011010101110111011100000000001110101101110	0.625	0.7081055987966746
25	0	0.86	1001100101001111001101001111101111111101000000011011111111111101	0.65625	0.7198313863735547
26	0	0.76	1000111000001100001110111010101110111011100110011001110101011001	0.6875	0.7059674455667118
27	0	0.82	1001101100001100001110111010101110111011100110011001110111011101	0.75	0.7119763053183934
