generation	subpopulation	best estimate	genome	ground truth	entropy
0	0	0.8	0000011001000001010101011100011100010000011011101100101111111000	0.65625	0.9880706979951268
1	0	0.84	0100110001011001111101000110010101011100111110000000100001010100	0.65625	0.9705326159236445
2	0	0.82	1001011001000001010101011100011100010000011011101100101101101101	0.71875	0.9629310030334083
3	0	0.82	0100110001111001111101000110110101010110001110100100011111100001	0.625	0.9535702148131254
4	0	0.88	1111100001000001011001111111001010110100010001010010011110100010	0.78125	0.941782399561894
5	0	0.88	1001011001000001011001111111001010110100010001011010011111111001	0.75	0.9235534626253608
6	0	0.82	0001011001111001111101000110010011010011011011011010111111111001	0.65625	0.9018218890249048
7	0	0.88	1001011001000001011001111111001010110110010001011010011111111001	0.78125	0.882109484390842
8	0	0.84	1001011011111001111100000110010011010010000011110011011001001010	0.65625	0.8778956704464663
9	0	0.84	1000111111011101110011111000001000111100111110000000111111111001	0.71875	0.8756767776347631
10	0	0.78	1111100001000001111001111110111111010000011110000000111111111001	0.75	0.8710183633021296
11	0	0.88	1110111001011001110111001110011101111100111101111111111101111001	0.75	0.8354893875956382
12	0	0.86	1110111001011001110111001110011101111100111101111111111101111001	0.75	0.8104982289436999
13	0	0.82	0011110001000011011101111000001000110100010110010100001111111001	0.625	0.814624834524346
14	0	0.8	0011110111001001110100111001001001111100010001001000110011100000	0.625	0.8218739934450493
15	0	0.82	1111010001000001111001110110111100000000011111110000111111111001	0.71875	0.8177243697157982
16	0	0.86	0001011111010011011101111000001001111100111111111000101111111001	0.6875	0.7906101690179751
17	0	0.8	1011011011010011011101001010011100001100011101111000111110111001	0.65625	0.7600219990411738
18	0	0.78	1011011011010011011011011110101010110100011101111001101111011001	0.6875	0.7922081535108794
19	0	0.76	0111010001011000011011111101110101111111111111011110011111111101	0.71875	0.8127091636505896
20	0	0.8	0001011111010011011101111010001001111000111101111000111111111000	0.71875	0.8028602200088556
21	0	0.84	1010111111010011011101111010001011111000111101111000111111111000	0.6875	0.7872046823339418
22	0	0.82	0001111001011101111100011000011111010000011111011100011111111101	0.71875	0.7797963386319677
23	0	0.86	1111100000000001011011111000011111011000011111011000011111111001	0.71875	0.7863134803791906
24	0	0.82	1111100000000001011100001001000000111100111111000100111111111010	0.6875	0.759883640436166
25	0	0.8	1111100000000001011011111110101010110100000010000000101011111001	0.71875	0.7364344601178344
26	0	0.84	0001111000000001011001111110111111011000101101111000111111111111	0.6875	0.7113414250800764
27	0	0.84	0111100001011101111100011000011111111111101110000000011111111000	0.75	0.6991244964642798
28	0	0.88	1110110000010001111001111101000000111100111111000000011011111111	0.71875	0.6968369598687892
29	0	0.82	0001111101010001111011111000011111011000011111111000111111111111	0.75	0.6697295026422678
30	0	0.84	0011111011011101111100011001000000111100111111100000011111111111	0.71875	0.6689435671849533
31	0	0.94	1111110000010001111011111110001111111111001110000000111111111111	0.8125	0.6445594990454899
32	0	0.86	1111100001000001111001111101000000111100111111111000111011111111	0.75	0.6287967004002081
33	0	0.9	0001111000000001111111111110111111111100011110000000111111111111	0.84375	0.5972119914894207
34	0	0.86	0001111000000001011101111110111111010000011111111000111011111111	0.71875	0.5922282331062023
35	0	0.88	1111111000000101011111111110111111111101110111110000011111111111	0.78125	0.5758421460845192
36	0	0.92	0001111000000101111111111110111111111100011110111010011111111111	0.75	0.5746900986058301
37	0	0.88	0111110000000001111101111111111111010000001111110000111111111111	0.8125	0.5570039675452331
38	0	0.96	0111110000000001011001111110111111111100011110111010011111111111	0.71875	0.5489327641749213
39	0	0.9	0001111000000001111101111110111111111111000111110000011111111111	0.8125	0.5340217456985894
40	0	0.92	1111111000000011111111111110111111010001111111110000011111111111	0.84375	0.5223835467647437
41	0	0.94	1111111000000000111111111110111111111100011111110000111111111111	0.875	0.4849543017047201
42	0	0.92	1111111000000000111111111111111111110100000110000000111111111111	0.875	0.4929454372271942
43	0	0.9	1111111000000011111111111110111111111100011111110000111111111111	0.875	0.47171015355672463
44	0	0.9	1111111000000011111111111110111111010001111111000000001111111111	0.84375	0.4220014553447822
45	0	0.94	1111111000000011111111111110111111111100011111110000111111111111	0.875	0.397787226199139
46	0	0.96	1111110000000011111111111110111111111100011111110000111111111111	0.875	0.37740365203222687
47	0	0.94	1111111001000001111111111110111111110101111111000000001111111111	0.8125	0.3649880488634884
48	0	0.98	1111111000000011111111111110111111111100011111110000010111111111	0.84375	0.3520695016087359
49	0	0.98	1111111000000001111111111111111111000001111111110000111111111111	0.90625	0.33546167413096023
50	0	0.96	1111110000000011111111111110111111111000011111110000111111111111	0.875	0.3525642327323492
51	0	0.96	1111110000000001111111111111111111000001111111110000001111111111	0.90625	0.3789878586018756
52	0	0.94	1111110000000001111111111111111111000001111111000000001111111111	0.90625	0.3462744695314484
53	0	0.94	1111111110000000111111111111111111000001111111000000001111111111	0.90625	0.3675014119275038
54	0	0.96	1111110000000011111111111110111111111100001111000000001111111111	0.875	0.3567467037101987
55	0	0.96	1111110000000001111111111111111111000001111111110000010111111111	0.875	0.3480901528316328
56	0	0.94	1111111110000000111111111111111111000001111111000000001111111111	0.90625	0.3520642503154412
57	0	0.96	1111111110000000111111111111111111000001111111000000001111111111	0.90625	0.33934941407325264
58	0	0.96	1111111000000001011111111110111111111100011111110000001111111111	0.84375	0.35905764861914236
59	0	1.0	1111110000010011111111111111111111000001111111110000001111111111	0.875	0.36418945885979515
60	0	0.98	1111110000000000111111111111111111000001111111000000001111111111	0.90625	0.3670988601939421
61	0	0.96	1111111110000000111111111111111111000001111111000000001111111111	0.90625	0.3625124183982158
62	0	0.96	1111111110000000111111111111111111000001111111000000001111111111	0.90625	0.37410910508074563
63	0	0.98	1111111110000001111111111110111111111000011111110000001111111111	0.875	0.3699705860772869
64	0	1.0	1111111110000001111111111110111111111000011111110000001111111111	0.875	0.3630397103977319
65	0	0.98	1111100000000011111111111111111111111100011111110000001111111111	0.90625	0.3508756628361063
66	0	0.96	1011111111000001111111111111111111000001111111000000001111111111	0.875	0.35718058853253803
67	0	0.96	1111110000000000111111111111111111111100011110000000001111111111	0.90625	0.359581834080787
