generation	subpopulation	best estimate	genome	ground truth	entropy
0	0	0.9	1000101010010100111100110101110000011001110110110011101110100100	0.59375	0.9890276937472121
1	0	1.0	1011011101001111011001000000001011110101111111000100011100000011	0.65625	0.9810904618504304
2	0	0.9	0000111000011011011001001100101001010111001111011011001110100011	0.625	0.962177722682602
3	0	0.9	0000111000011011011001001100101001010111001111101100011100110011	0.59375	0.9513287910962832
4	0	1.0	1000011001000010101000001001000110010001000011101100011100000001	0.65625	0.9346188134103931
5	0	1.0	0011010101101101110101001111100100110001011010011001011100100011	0.6875	0.9284305437362816
6	0	0.9	1111111100000010110111101000000110001001111111000000100101011100	0.625	0.9277714469576348
7	0	0.9	1000001100000010011001010000001011101100100010110111000011010111	0.59375	0.9250776047776321
8	0	0.9	0000011010101110110011010000011101010001000001100100011100000011	0.65625	0.9279070427743195
9	0	1.0	1011010000000010110111101000000111001011111100011011000101001000	0.6875	0.9111258203705259
10	0	1.0	0110000000100110111000001000000010111101011011100100011100000011	0.59375	0.9008298725494456
11	0	0.9	0000101010011011010011001000010110110001011010101100000000101111	0.59375	0.8976117353500631
12	0	0.9	0111111100010010111111010000101011101101000011100111101000111111	0.6875	0.868625654977679
13	0	0.9	1011010100000010011001011000011101010001000010100100011010101111	0.6875	0.8514063132416232
14	0	0.9	0101111100010010111111010000101011101101000011100100011100000011	0.71875	0.8377131197056261
15	0	0.9	0000001010101110110011000010001000110001011010100100000000101111	0.65625	0.8278491451040543
16	0	1.0	0000011011000110100011010000011111010100010111000100011010101111	0.65625	0.8039989700596747
17	0	0.9	0000101010011010111011010000011101010101011010101100001000101111	0.625	0.7792046062523301
18	0	0.9	1000011011000110100011010000011101010001000010101101011100000101	0.65625	0.7492187048312402
19	0	1.0	0000101010011010010011101111101011110001011011100100011101001000	0.59375	0.7588737706505445
20	0	1.0	1000001110000010011001011000001000010001000001101110011101011001	0.625	0.7578625345845115
21	0	1.0	0000010001000110100001001000011001010101000010101101011100000000	0.65625	0.7587850334203254
22	0	1.0	0000011000001010111001011000010101010001000011100000000000101111	0.625	0.7703574084985089
23	0	1.0	0000101010011110010011101111001011110001000010101101011100000111	0.625	0.7878664122237661
24	0	0.9	0000010001000110100001010000011101010101000011000101101101001100	0.65625	0.7877551738374218
25	0	1.0	1000011001000110100011011000011000010001011010101110000100001111	0.625	0.7711082093615246
26	0	0.9	0000011001000110100010011000011011110001000010101101011000100111	0.65625	0.759185217117036
27	0	0.9	1000011001001110010011010000101011110000010001010100111101001000	0.65625	0.7548337989994572
28	0	0.9	1010001000011110010011010000101011110001111010101011001001000001	0.59375	0.7492956444408202
