generation	subpopulation	best estimate	genome	ground truth	entropy
0	0	0.85	1100010011100110101011100010111110111010100111000000000011000110	0.65625	0.986696636211754
1	0	0.95	0101001100101101010000001010110011110110010010110111010111101110	0.6875	0.9779164239475421
2	0	0.85	0111101100011011010000101010011001011011011100001101111001010110	0.65625	0.9616870765977735
3	0	0.95	0111101100011011010000101010011001011011011111101100000000100111	0.71875	0.9400795293429349
4	0	0.95	1011110110111011001011011111000000010110110110110111101111110111	0.71875	0.919059765509255
5	0	0.9	0111101100011011010000101010011001011011011111101100000111101110	0.6875	0.909135799195428
6	0	0.9	0011101100011011010000111100111000001101111101000101110100110111	0.625	0.9058331397292836
7	0	0.85	1100001001101011000011111101010000100110001101000011110100111111	0.65625	0.910148256850761
8	0	0.9	1111011111010000100100100100000101110110110110110111101111110111	0.75	0.90075895365024
9	0	0.95	1110010011100010100011011011000111110111011110101111000101000110	0.71875	0.888618034809277
10	0	0.9	1101111110111011001011011111000000011010010010110111101111110110	0.71875	0.8725394478749151
11	0	0.9	1101111110111011001011011111000000010110110110111100101111111111	0.71875	0.8392635798847337
12	0	0.85	1001111110111011010000101010011011011011011010111000000100110111	0.625	0.7871853539829452
13	0	0.9	1011110110111011010000101010011011011011011010110000001100110111	0.65625	0.7557816447072491
14	0	0.85	0101101101011011001011011111000011011001011010110000001100110111	0.65625	0.7388500101470796
15	0	0.9	1101110110111011010011011101111110110111010110111100000000100110	0.6875	0.7442046592977184
16	0	0.85	1001111111011011001011011111000000010111111110100111101111111111	0.6875	0.6695468939829013
17	0	0.9	1001111110111011001011011111000000010110110110110110101111110111	0.6875	0.6603557850279319
18	0	0.9	1001111110111011001011011111000000010110110110110110001100110111	0.65625	0.6564330173812946
19	0	0.95	1011111101011011011010100101010111011010010110110111101100110111	0.71875	0.668493201501793
20	0	0.9	1111110110111011101011011111100000000110110110110111101110111111	0.71875	0.6517727333679074
21	0	0.9	1011111101011011000011011111000000010110110110110111101110111111	0.6875	0.6208364915848
22	0	0.95	1101111110111011001011011111000000000110110110110111101111111111	0.75	0.6226340216739933
23	0	0.9	0111101101011011010011011111000000000110110110110111101101110011	0.71875	0.611301452262943
24	0	0.95	0111111111101101010111011101111110110111011110110111101011001111	0.78125	0.5966546681620467
25	0	0.95	1011011011101101010011011101111110110100010110110111101011001111	0.65625	0.6284813728356888
26	0	0.9	0111111111101101010111011101111111111110110110111111101101111111	0.78125	0.6383519810586235
27	0	0.95	1010010111011011011110100101111110110111110110110111101011111111	0.875	0.6319814382261082
28	0	0.95	1001111101011011010010000101111110110111010111110111101011011111	0.78125	0.6352802191154877
29	0	0.95	0101111110111011011110101101111111011010010110110111101111111111	0.75	0.6377034560328926
30	0	1.0	1110110111111110011110101101110110110111110110110111101101110111	0.75	0.604621831244514
31	0	1.0	0101111110111011011110101101111111011010010110110111101111111111	0.75	0.5975778913937119
32	0	1.0	0111101111011011010010011111111110111010010110110111101111111111	0.78125	0.5907696030953782
33	0	0.95	1010010111011011011110100101111110110111110110110111101011111111	0.875	0.5766835233497807
34	0	1.0	1010010111011011011110100101111110110111110110110111101011111111	0.875	0.5536895638877097
