generation	subpopulation	best estimate	genome	ground truth	entropy
0	0	0.8	1111011100001011110100000101110100110110010010011110101001010011	0.625	0.9879185692010193
1	0	0.85	0000110111101010011111101101010110000100100101110110001000010011	0.625	0.9735977368496995
2	0	0.85	1100101101000001111001000110100100010101100011101010010010010010	0.6875	0.9512345235591868
3	0	0.9	1100001111111100000100010111011010100101111101000000100000011111	0.6875	0.9315049973068624
4	0	0.85	0000101101001101111001000110100100010101100011101010010010010010	0.6875	0.9050012590860994
5	0	0.9	0100101111011100010111001101010011001001001110000000000110111101	0.65625	0.8842970609781995
6	0	0.85	0011010110101000011010010111101110111100100011010110101111010110	0.71875	0.8691820091198537
7	0	0.85	0010100111110110101100000001100110100011111101110011101101111010	0.625	0.8762419349311634
8	0	0.9	1111011100001010101100010100100110111100100010110110111010010000	0.625	0.8765094710211698
9	0	0.9	1010101101001101111001000110100100011100000000111110101111010110	0.625	0.8759288490011079
10	0	0.9	0010101111111101011010010001100110100011111101010001100001011000	0.71875	0.8618141991866656
11	0	0.85	0010100111111100010010001000110110011100100000101001010110010110	0.65625	0.8691799599880237
12	0	0.95	0011010110111001011010111110101101010101100110011101011101101011	0.71875	0.8540781516850955
13	0	0.85	0010101111111101011010010001100111100011100011101110101111101011	0.625	0.8543556831244508
14	0	0.85	0010101111111101011010010001100110100011111101010001100001011000	0.71875	0.8502176386966388
15	0	0.85	0010101101001101111001000110100100010101100010011101011001101011	0.6875	0.8357001728248818
16	0	0.95	0010101101001101111001000110100100010101100011101110101111010110	0.6875	0.8344346059278002
17	0	0.85	0010010111111101011010010001100100100011111101010101100001011000	0.75	0.8270363115255817
18	0	0.85	1010101111111101011010010001100110101011111101010101100001010110	0.75	0.81437246905114
19	0	0.9	0011101101001101111001000110100100010101100011011101011001101011	0.6875	0.804281289143845
20	0	0.95	1010101111111101011010010001100110101011111101010101100001011000	0.8125	0.7983448253828759
21	0	0.95	0010101101001101111001000110100100010101100010011101011000101011	0.6875	0.7877983387666962
22	0	0.95	1010101111111101011010010110101101110100100011101110101101010110	0.65625	0.7837076953943268
23	0	0.9	0010100111111101100111000001100110101011111101010001100001011011	0.78125	0.7527465742393021
24	0	0.9	0010101101001101011010010001100110101011111101110001100001011011	0.6875	0.7203764319644685
25	0	0.95	0010110111111101011010010001100110101011111101011101100001011000	0.6875	0.6361721971244647
26	0	0.95	1010101111111101011010010001100110101011111101010101100001011000	0.8125	0.5138894160334695
27	0	0.9	1010101111111101100111000001100110101011111101010001100001011011	0.84375	0.5328386214117306
28	0	0.9	0011101111101101111000010001100110010111111101010101100001011000	0.625	0.5069349938177286
29	0	0.95	1010101111111101011110010001100110111011111101010101111000101011	0.71875	0.47423772065709
30	0	0.95	1010101111110101011010110001100110101011111101010101100001011000	0.8125	0.44506840685229476
31	0	0.95	1010110111111101011010010001100110101011111101010001100001011000	0.71875	0.3831637577865883
32	0	0.95	0010101111111101011010010001100110101011111101010101100001011011	0.78125	0.3384585739985954
33	0	1.0	1010101111110101011010010001100110101011111101010101100001011001	0.875	0.33586708059062964
34	0	1.0	1010101111110101011010110001100110101011111101010101100001011001	0.84375	0.30003749512668426
35	0	0.95	1010101111110101100110000001100110101011111101010101100001011010	0.84375	0.3084097465733552
36	0	0.95	1010101111111101100111000001100110101011111101010101100001011111	0.78125	0.2862722212260628
37	0	1.0	1010101111110101011010010001100110101011111101010101100001011001	0.875	0.31108373911736054
38	0	0.95	1010101110111101100110000001100110101011111101010101100001011000	0.8125	0.33335198623267764
39	0	0.95	1010101111110101011010010001100110111011111101010101100001011011	0.8125	0.3434983411272239
40	0	1.0	1010101111111101001010010001100110101011111101010000100101011001	0.90625	0.3371750858330555
41	0	1.0	1010101111101101010110000001110110101011111101010101110001011001	0.84375	0.34760687127092144
42	0	1.0	1010101111101101010110000001110110101011111001010001100000011000	0.875	0.343792559535825
43	0	1.0	1010101111110101000011000001100110101011111101010101100011010001	0.8125	0.3617691743768713
44	0	1.0	1110101111111101010110000001110011101011111101010101100000011000	0.9375	0.356532033493041
45	0	1.0	1010101111111101001110000000100110101011111101010101100001011001	0.84375	0.37413431674646574
46	0	1.0	1110101110111101010110000001110011101011111101010101100000011000	0.90625	0.3398451166907097
47	0	1.0	1110101111110101000011000001100110101011111101010101110001011001	0.875	0.3412559003650183
48	0	1.0	1010101111110001011010000001100110101011111101010011100001011001	0.875	0.3519001595085414
49	0	1.0	1110101111111101010110000001110011101011111101010101100000011000	0.9375	0.35530250387546347
50	0	1.0	1010101111110101010110000001110110101011111101010101100000011001	0.96875	0.34779116934157334
51	0	1.0	1110101111111101010110000001111011101011110101010101110000011010	0.875	0.3409608326421388
52	0	1.0	1110101111111101010110000001110011101010111101010101100000011000	0.90625	0.31436829145015915
53	0	1.0	1110101111110101010110000001110011101011111101010101110000011101	0.9375	0.28449952104968007
54	0	1.0	1010101111110101010110000001100110101011110101010101110000011000	0.90625	0.28210173497344304
55	0	1.0	1010101111110101010110000001100110101011110101010101110000011000	0.90625	0.26420841834338976
56	0	1.0	1110101111110101010110000001100111101011111101010101110000011101	0.9375	0.2799067184399781
57	0	1.0	1010101111110101010110000001110111101011111101010101100000011001	0.9375	0.2645004957886721
58	0	1.0	1010101111110101010110000001110110101011111101010101100000011001	0.96875	0.2572353794649229
59	0	1.0	1010101111110101110110000001000011101011111101010101100000011000	0.90625	0.21647685559567797
60	0	1.0	1010101111110101000110000001110011101011111101010101100000011000	0.90625	0.21792193452477138
61	0	1.0	1010101111110101010110000000110110101011111101010101100001011111	0.90625	0.21677086073022686
62	0	1.0	1010101111110101010110000001110110101011111101010101100000011000	0.9375	0.23185000181464238
63	0	1.0	1010101111100101010110000001110011101011111101010101100000011000	0.90625	0.22259138938441345
64	0	1.0	1010101111110101010110100001110011101011111101010101100000011000	0.90625	0.21636234654179187
65	0	1.0	1010101111110101010110000001110011001011111101010101100000011000	0.90625	0.22109608898458957
66	0	1.0	1010101111110101010110000001110011101011111101010101100000011000	0.9375	0.21919428933802193
67	0	1.0	1110101111110101110110000001110011101011111101011101100000011000	0.96875	0.20021381451899722
68	0	1.0	1110101111110101010101000001110011101011111101010101100000011101	0.90625	0.23256667902833159
69	0	1.0	1010101111110101010110000001100111101011111101010101100000011000	0.9375	0.23476541219515015
70	0	1.0	1110101111110101010100000001100011101011110101110101100000011000	0.90625	0.23374938724850844
71	0	1.0	1110101111110101010110000001110011101011111101010101100000011100	1.0	0.22106004759175843
72	0	1.0	1110101111110101010110000001110111101011111101010101100000011000	0.9375	0.2149519447085163
73	0	1.0	1110101111110101010110000011110011101011111101010101100000111000	0.96875	0.23755071070703723
74	0	1.0	1011101111110101010100000001110011101011111101010101100000011101	0.875	0.23858157687639442
75	0	1.0	1010101111110101010110000001110011101011111101010101100000011000	0.9375	0.242459803212049
76	0	1.0	1110101111110101010110000001110011101011111101010101100000011101	0.96875	0.21465371207142356
77	0	1.0	1110101111110101010110000001110011101011111101010101100000111000	0.9375	0.19239953892270112
78	0	1.0	1110101111110101010111000001100011101011111101010101100000011000	0.96875	0.18995093636545146
79	0	1.0	1110101111110101010110000001110110101001111101010101100000011000	0.875	0.19543321061846025
80	0	1.0	1110101111110111010110000001110111101011111101010101100000011101	0.96875	0.18581051396859075
81	0	1.0	1110101111110101010110000001110011101011111101010101100000011101	0.96875	0.1820033081330329
82	0	1.0	1110101111110101010110000001110011101011111101010101100000011100	1.0	0.1610156863600815
83	0	1.0	1110101111110101010110000001110011101011111101010101100000011100	1.0	0.16906231360941856
84	0	1.0	1110101111110101010110000001100011101011111101010101100000011100	0.96875	0.1529857150391782
