generation	subpopulation	best estimate	genome	ground truth	entropy
0	0	0.8	1110101010110101010101111011110001110010011000111001101000100011	0.59375	0.991373572282173
1	0	0.825	0001110110010010101011010001001101101011010010110010100100100010	0.625	0.9794712188683373
2	0	0.85	1000110110001100001001111101100001100111100100110001101010011010	0.59375	0.9699636860804294
3	0	0.9	0111010111001100110111001100111100111110011101001001011100110000	0.625	0.9589918329423675
4	0	0.85	1000110110001100001001111101100000100111100100110001100110011000	0.65625	0.9325111259408861
5	0	0.85	0011010101000111011011110100111001100110001001001101010000010101	0.6875	0.9150264841885699
6	0	0.85	0100001100101101010110101100011111101101101101110101100110011000	0.59375	0.9100792195957138
7	0	0.85	0100001100101101010110101100011111101101101101110101100010011110	0.625	0.9159136224819641
8	0	0.8	1000001100101101010110101001110101101111001001011101110010010101	0.6875	0.8993112260753122
9	0	0.9	0100110100110100110011111101110100101101101000110010100110011000	0.59375	0.8905969390754951
10	0	0.85	0111010111000010011110100101000101101111001001011101110010010101	0.625	0.8748714849564588
11	0	0.9	0000010111001100110011111101110110101101101000110101110010010101	0.59375	0.868632814833989
12	0	0.9	0010110001101111010100101100011011101101101101010101011001100111	0.6875	0.8542283203231579
13	0	0.9	0111011010101000101010010100111001001010110000111001011000110000	0.6875	0.837587229472793
14	0	0.9	0111010111000010011110100101000101101111110000111101101000110000	0.71875	0.8342146886883653
15	0	0.95	0111010111000010011110100101000101101111110000111101101000110000	0.71875	0.8095765385598143
16	0	0.9166666666666666	0111010111000010011110100101000101101111110000111101101000110000	0.71875	0.7817495005066698
17	0	0.8875	0111010111000010011110100101000101101111110000111101101000110000	0.71875	0.7710734298306879
18	0	0.9	1001110100110100110011111101100101100000011000111101110010010101	0.625	0.7399701556368639
19	0	0.8666666666666667	0111010111000010011110100101000101101111110000111101101000110000	0.71875	0.7268942894693592
20	0	0.8571428571428571	0111010111000010011110100101000101101111110000111101101000110000	0.71875	0.7116449828567928
21	0	1.0	0100010111000010011110100101000101001111110000111101101000010000	0.78125	0.7173736142578064
22	0	0.95	0111010111000010010110100101000101001111110000111101101000010000	0.75	0.689146597847688
23	0	0.9	0100101100101100110111001001100001100011001000011101110010010110	0.75	0.6710658646294152
24	0	0.95	0110001100101100110111001001100001100011001001011101110010010000	0.90625	0.6632680414500236
25	0	1.0	0110001100101100110111001001100001100011001001011101110010010101	0.84375	0.6723122642310927
26	0	1.0	0100001100101100110111001001100001100011001001010101110010010000	0.84375	0.633652745738762
27	0	1.0	0110001100101100110111001001100001100011001001011101110010010100	0.875	0.5470360135806179
28	0	1.0	0100001100101100110111001001100000100011001001011101110010010000	0.84375	0.42676894238516855
29	0	1.0	0110001100100100110111001001100001100011001001011101110010010000	0.9375	0.2979661489612014
30	0	1.0	0110001100101101110111001001100001100011001001011101110010010000	0.9375	0.19708590915988924
31	0	1.0	0110001100101101110111001001100001100011001001011101110010010000	0.9375	0.14905376633302994
32	0	1.0	0110001100100100110111001001100001100011001001011101110010010000	0.9375	0.1241150400582163
33	0	1.0	0110001100101101110111001001100001100011001001011101110010010000	0.9375	0.1182245672893252
