generation	subpopulation	best estimate	genome	ground truth	entropy
0	0	0.85	0111010100101101100100000111110011100001101111010110000100011110	0.59375	0.9910466073173115
1	0	0.85	1100000010010010111001101001111111100110010000001001101001101111	0.6875	0.9708153171314208
2	0	0.9	1100000010010010111001101001111111100110010000001001101001101111	0.6875	0.9671386433008389
3	0	0.85	0000010110111000010111101110011101101011111100011000100111000010	0.71875	0.9560356172528032
4	0	0.9	0101011000010001110001101001111111100110010000001001101000101111	0.59375	0.9500114341689833
5	0	0.85	0111011101010011111110110110111000111101110101110111000001110001	0.625	0.929185344013364
6	0	0.85	0111011101010001011000111001010110011001100010111111000111110011	0.625	0.918253036568166
7	0	0.85	0110100111011000000010100001101100011110100010010001101111100101	0.59375	0.9096405286100079
8	0	0.9	0000010110111000011010010010001101010001101001000000000110100011	0.6875	0.8979649105102773
9	0	0.85	0111011101010011111110110110111010100000011111100000010111011100	0.6875	0.8878494700832961
10	0	0.95	0111011101010011011000111011110101000101110101110111001111101111	0.71875	0.8746842977765276
11	0	0.9	0110010100110111011000111011110101000101110101110111001111101111	0.75	0.860873340855279
12	0	0.9	0111010101010011111110111011110101000101110101110111001111101111	0.71875	0.8424565515538566
13	0	0.85	0000010111011011011000111001011101000101110101110111011111101111	0.71875	0.8200718497762237
14	0	0.85	0000010111011011011000111011110101000101110101110111001111101111	0.78125	0.7727957379479965
15	0	0.9	0100010111011011011000111011110101000101110101110111101111101111	0.78125	0.7528616258233266
16	0	0.95	0000010111011011011000111011110101000101110100110111001111100101	0.8125	0.6821034880970972
17	0	0.875	0100010111011011011000111011110101000101110100010001101110100101	0.75	0.5541617856924829
18	0	1.0	0000010111011011011100111011110101000101110100110111001111100101	0.84375	0.45873614007862173
19	0	0.95	0100010111011011011000111011110101000101110110110111001111100101	0.875	0.33830495628940027
20	0	0.95	0111011101010011011000111011110101000001110100110111001111100101	0.71875	0.2983599883530749
21	0	1.0	0100010111010111011000111011110101000101110101110111001110101111	0.90625	0.2870235528451756
22	0	0.975	0100010111010111011000111011110101000101110101110111001110101111	0.90625	0.28942089347798905
23	0	0.975	0100010111011011011000111011110101000101110110110111001111100101	0.875	0.2538164940317496
24	0	1.0	0110010111011011011000111011110101000101110110110110001111100101	0.875	0.23021204210737484
25	0	0.95	0100010111011011011000111011110101000101110110110110001111100101	0.90625	0.2134791568350957
26	0	0.95	0100010111010111011000111011110101000101110101110111001110100101	0.90625	0.1931654653294734
27	0	0.975	0100010101010011111110111011110101010101110100110111001110100101	0.8125	0.19294685134063416
28	0	1.0	0100010111011011011000111011110101000101110101110111001110101111	0.84375	0.20357909712057082
29	0	1.0	0100010111010111011000111011110111000101110101110111001111110101	0.875	0.2306469949701389
30	0	0.975	0100010111011011011000111011110101000101110110110111001110101111	0.90625	0.22471700167197795
31	0	1.0	0110010111011011011000111011110101000101110110110111001110101111	0.875	0.22727058759320312
32	0	1.0	0100010111010111011000111011110101000101110101110111001110101111	0.90625	0.23001398630817171
33	0	1.0	0100010111010111011000111011110101000101110101110111001110101111	0.90625	0.20063407279923595
34	0	1.0	0100010111010111011000111011110101000101110101110111001110101111	0.90625	0.18712491113063034
